YEAR,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2002,lawrj001,menon,77,65,10,12,2,0,0,0,13,5,0,18,1,1,2,4,0
2002,lawrj001,scoring,52,43,5,6,1,0,0,0,12,2,0,13,1,1,2,4,0
2002,lawtm002,empty,306,261,59,94,14,0,7,0,7,40,0,22,0,5,0,0,0
2002,lawtm002,loaded,8,7,3,3,0,0,0,0,6,1,0,0,0,0,0,0,0
2002,lawtm002,menon,178,155,39,72,5,2,8,0,50,19,0,12,13,3,1,0,0
2002,lawtm002,scoring,106,96,23,42,4,0,5,0,42,10,0,8,4,0,0,0,0
2002,lecrm001,empty,93,86,21,31,5,1,1,0,1,7,0,18,0,0,0,0,0
2002,lecrm001,loaded,4,3,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0
2002,lecrm001,menon,103,95,26,50,6,0,6,0,26,6,1,20,5,0,0,2,0
2002,lecrm001,scoring,55,48,12,28,1,0,5,0,23,5,1,9,2,0,0,2,0
2002,leder001,empty,139,118,32,60,11,1,5,0,5,20,0,29,0,1,0,0,0
2002,leder001,loaded,8,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2002,leder001,menon,102,85,14,25,2,0,3,0,18,15,0,21,3,0,1,1,0
2002,leder001,scoring,69,56,9,17,2,0,2,0,16,11,0,13,2,0,1,1,0
2002,lee-c001,empty,327,281,68,131,13,1,16,0,16,45,0,36,0,1,0,0,0
2002,lee-c001,loaded,12,9,4,11,1,0,2,2,17,0,0,1,0,0,0,3,0
2002,lee-c001,menon,249,211,62,107,13,1,10,2,64,30,4,37,5,1,0,7,0
2002,lee-c001,scoring,147,118,32,62,7,1,7,2,56,22,4,22,2,0,0,7,0
2002,lee-d002,empty,375,325,93,169,17,4,17,0,17,48,0,92,0,2,0,0,0
2002,lee-d002,loaded,19,17,3,8,0,1,1,1,12,2,0,5,0,0,0,0,0
2002,lee-d002,menon,313,256,64,118,18,3,10,1,69,50,8,72,14,3,0,4,0
2002,lee-d002,scoring,192,155,38,62,11,2,3,1,53,31,8,45,3,2,0,4,0
2002,lee-t002,empty,287,264,61,93,9,1,7,0,7,23,0,51,0,0,0,0,0
2002,lee-t002,loaded,17,17,5,6,1,0,0,0,11,0,0,4,1,0,0,0,0
2002,lee-t002,menon,305,272,81,118,17,1,6,0,63,31,10,53,12,0,0,2,0
2002,lee-t002,scoring,188,165,45,69,10,1,4,0,59,21,10,32,4,0,0,2,0
2002,leita001,empty,30,26,3,4,1,0,0,0,0,4,0,18,0,0,0,0,0
2002,leita001,loaded,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,leita001,menon,34,27,5,5,0,0,0,0,2,4,0,10,2,0,3,0,0
2002,leita001,scoring,24,20,3,3,0,0,0,0,2,1,0,8,1,0,3,0,0
2002,leonj002,empty,59,57,14,21,1,0,2,0,2,2,0,12,0,0,0,0,0
2002,leonj002,loaded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,leonj002,menon,34,32,8,12,1,0,1,0,8,1,0,8,2,1,0,0,0
2002,leonj002,scoring,19,18,5,8,0,0,1,0,8,1,0,6,0,0,0,0,0
2002,leshb001,empty,29,26,5,6,1,0,0,0,0,3,0,9,0,0,0,0,0
2002,leshb001,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2002,leshb001,menon,14,12,0,0,0,0,0,0,2,1,0,6,2,0,0,1,0
2002,leshb001,scoring,8,6,0,0,0,0,0,0,2,1,0,3,1,0,0,1,0
2002,lewid001,empty,62,54,12,12,0,0,0,0,0,6,0,9,0,2,0,0,0
2002,lewid001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,lewid001,menon,29,25,7,12,3,1,0,0,7,1,0,2,0,1,2,0,0
2002,lewid001,scoring,18,15,4,7,1,1,0,0,6,1,0,2,0,1,1,0,0
2002,lidgb001,menon,2,2,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2002,lidgb001,scoring,2,2,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2002,lidlc001,menon,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,liebj001,empty,26,25,5,6,1,0,0,0,0,1,0,6,0,0,0,0,0
2002,liebj001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,liebj001,menon,22,18,2,2,0,0,0,0,0,0,0,4,2,0,4,0,0
2002,liebj001,scoring,18,15,2,2,0,0,0,0,0,0,0,3,1,0,3,0,0
2002,liebm001,empty,286,256,80,123,16,0,9,0,9,20,0,33,0,10,0,0,0
2002,liebm001,loaded,21,21,2,3,1,0,0,0,7,0,0,5,2,0,0,0,0
2002,liebm001,menon,244,220,53,88,13,2,6,0,43,18,2,25,16,4,0,2,0
2002,liebm001,scoring,146,130,26,49,7,2,4,0,38,10,2,18,8,4,0,2,0
2002,liefj001,empty,129,121,30,47,8,0,3,0,3,8,0,32,0,0,0,0,0
2002,liefj001,loaded,4,4,1,4,0,0,1,1,4,0,0,3,0,0,0,0,0
2002,liefj001,menon,95,83,17,29,0,0,4,1,23,11,2,28,3,0,0,1,0
2002,liefj001,scoring,59,52,13,25,0,0,4,1,23,6,2,19,2,0,0,1,0
2002,lillt001,empty,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,lincm001,empty,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2002,lincm001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,littm001,empty,96,83,16,23,5,1,0,0,0,9,0,20,0,4,0,0,0
2002,littm001,loaded,3,2,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0
2002,littm001,menon,58,47,11,15,0,2,0,0,7,6,0,14,1,4,1,0,0
2002,littm001,scoring,26,20,6,6,0,0,0,0,5,4,0,6,1,2,0,0,0
2002,lloyg001,empty,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,loaie001,empty,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,loaie001,menon,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,lockk001,empty,185,170,32,51,7,3,2,0,2,14,0,30,0,1,0,0,0
2002,lockk001,loaded,8,8,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
2002,lockk001,menon,146,126,32,47,6,0,3,0,30,13,9,20,4,0,5,2,0
2002,lockk001,scoring,83,69,20,29,6,0,1,0,26,11,9,13,2,0,1,2,0
2002,lodup001,empty,355,329,93,144,24,0,9,0,9,21,0,19,0,5,0,0,0
2002,lodup001,loaded,12,10,2,2,0,0,0,0,6,0,0,0,1,1,0,1,0
2002,lodup001,menon,277,251,70,89,14,1,1,0,55,13,2,12,20,5,4,4,0
2002,lodup001,scoring,173,153,47,58,8,0,1,0,50,11,2,10,7,3,2,4,0
2002,loftk001,empty,406,366,94,155,18,5,11,0,11,39,0,52,0,1,0,0,0
2002,loftk001,loaded,14,12,4,8,2,1,0,0,14,1,0,1,1,0,0,1,0
2002,loftk001,menon,205,166,45,65,12,4,0,0,40,33,0,21,1,0,5,1,0
2002,loftk001,scoring,131,105,33,50,11,3,0,0,39,22,0,9,1,0,3,1,0
2002,lohsk001,empty,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,lombg001,empty,181,166,39,65,5,3,5,0,5,14,0,50,0,1,0,0,0
2002,lombg001,loaded,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2002,lombg001,menon,89,75,19,25,6,0,0,0,8,6,1,28,0,0,7,1,0
2002,lombg001,scoring,42,36,7,9,2,0,0,0,6,4,1,16,0,0,1,1,0
2002,longt002,empty,352,330,78,123,18,3,7,0,7,21,0,51,0,1,0,0,0
2002,longt002,loaded,20,18,3,4,1,0,0,0,10,1,0,6,0,0,0,1,0
2002,longt002,menon,288,257,63,106,14,1,9,0,60,27,6,45,17,1,0,3,0
2002,longt002,scoring,149,129,29,48,8,1,3,0,44,17,6,26,4,0,0,3,0
2002,loopb001,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,lopea002,empty,7,7,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0
2002,lopea002,menon,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,lopea002,scoring,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,lopef001,empty,173,162,38,69,12,2,5,0,5,11,0,50,0,0,0,0,0
2002,lopef001,loaded,8,6,2,2,0,0,0,0,6,2,0,2,1,0,0,0,0
2002,lopef001,menon,136,120,26,40,3,1,3,0,29,12,1,40,4,1,2,1,0
2002,lopef001,scoring,78,68,17,26,3,0,2,0,26,8,1,21,2,0,1,1,0
2002,lopej001,empty,205,188,39,53,5,0,3,0,3,11,0,29,0,6,0,0,0
2002,lopej001,loaded,13,10,4,10,0,0,2,2,13,2,0,1,2,0,0,1,0
2002,lopej001,menon,180,159,42,76,10,0,8,2,49,15,8,34,15,2,0,4,0
2002,lopej001,scoring,117,98,28,51,5,0,6,2,42,13,8,18,5,2,0,4,0
2002,lopel002,empty,75,71,16,20,4,0,0,0,0,4,0,8,0,0,0,0,0
2002,lopel002,loaded,3,3,1,4,0,0,1,1,4,0,0,2,0,0,0,0,0
2002,lopel002,menon,47,46,7,15,2,0,2,1,10,1,0,13,3,0,0,0,0
2002,lopel002,scoring,34,33,5,13,2,0,2,1,10,1,0,11,1,0,0,0,0
2002,lopem001,menon,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2002,loper001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,loper001,menon,3,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2002,loper001,scoring,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2002,lorem001,empty,200,181,48,64,10,0,2,0,2,16,0,23,0,3,0,0,0
2002,lorem001,loaded,9,6,3,6,0,0,1,1,9,1,0,0,0,0,0,2,0
2002,lorem001,menon,129,102,38,52,8,0,2,1,25,16,1,14,7,2,6,3,0
2002,lorem001,scoring,77,55,21,30,6,0,1,1,22,12,1,8,0,1,6,3,0
2002,lorra001,menon,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2002,lorra001,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,lowed001,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,lowed001,menon,4,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2002,lowed001,scoring,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,lowem001,empty,366,334,92,167,21,0,18,0,18,30,0,52,0,1,0,0,1
2002,lowem001,loaded,18,13,2,3,1,0,0,0,9,2,0,4,1,0,0,3,0
2002,lowem001,menon,312,263,73,114,23,0,6,0,74,35,5,40,16,3,0,11,0
2002,lowem001,scoring,196,158,42,65,14,0,3,0,64,24,5,24,7,3,0,11,0
2002,lowes001,empty,10,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2002,lowes001,menon,6,4,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0
2002,lowes001,scoring,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,ludwr001,empty,49,46,9,14,2,0,1,0,1,3,0,11,0,0,0,0,0
2002,ludwr001,loaded,5,5,1,1,0,0,0,0,2,0,0,1,2,0,0,0,0
2002,ludwr001,menon,39,35,10,14,4,0,0,0,8,4,0,13,4,0,0,0,0
2002,ludwr001,scoring,26,22,5,6,1,0,0,0,6,4,0,9,3,0,0,0,0
2002,lugoj001,empty,227,208,49,70,9,0,4,0,4,17,0,48,0,2,0,0,0
2002,lugoj001,loaded,8,8,1,1,0,0,0,0,2,0,0,1,2,0,0,0,0
2002,lugoj001,menon,131,114,35,55,6,1,4,0,31,11,3,26,6,0,4,2,0
2002,lugoj001,scoring,80,68,22,34,4,1,2,0,26,10,3,18,4,0,0,2,0
2002,lunst001,empty,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,lunst001,menon,2,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
2002,mabrj001,empty,125,116,35,58,5,0,6,0,6,9,0,19,0,0,0,0,0
2002,mabrj001,loaded,10,8,1,2,1,0,0,0,4,0,0,3,0,0,0,2,0
2002,mabrj001,menon,109,98,24,49,8,1,5,0,37,6,2,23,7,1,0,4,0
2002,mabrj001,scoring,70,62,20,39,8,1,3,0,33,3,2,14,3,1,0,4,0
2002,machr001,empty,127,120,31,42,5,0,2,0,2,6,0,28,0,1,0,0,0
2002,machr001,loaded,7,5,1,2,1,0,0,0,4,1,0,1,0,0,0,1,0
2002,machr001,menon,106,91,24,38,9,1,1,0,20,11,4,13,7,0,2,2,0
2002,machr001,scoring,64,52,12,18,4,1,0,0,17,9,4,9,3,0,1,2,0
2002,macij001,empty,221,202,43,64,10,1,3,0,3,17,0,40,0,2,0,0,0
2002,macij001,loaded,6,6,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0
2002,macij001,menon,152,136,41,64,11,0,4,0,36,4,0,17,6,0,8,4,0
2002,macij001,scoring,97,88,26,41,6,0,3,0,34,4,0,12,1,0,1,4,0
2002,mackr001,empty,246,223,55,98,13,0,10,0,10,18,0,66,0,5,0,0,0
2002,mackr001,loaded,12,10,2,3,1,0,0,0,7,1,0,4,0,0,0,1,0
2002,mackr001,menon,193,162,39,66,9,0,6,0,38,24,5,54,0,2,3,2,0
2002,mackr001,scoring,117,98,27,41,8,0,2,0,29,15,5,30,0,2,0,2,0
2002,maddg002,empty,37,37,9,12,3,0,0,0,0,0,0,5,0,0,0,0,0
2002,maddg002,loaded,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2002,maddg002,menon,31,22,2,2,0,0,0,0,2,0,0,3,0,0,9,0,0
2002,maddg002,scoring,16,15,1,1,0,0,0,0,2,0,0,2,0,0,1,0,0
2002,magew001,empty,215,211,51,74,9,1,4,0,4,4,0,43,0,0,0,0,0
2002,magew001,loaded,5,4,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
2002,magew001,menon,149,136,43,59,10,0,2,0,31,6,0,21,9,1,1,5,0
2002,magew001,scoring,79,69,19,26,4,0,1,0,26,3,0,15,3,1,1,5,0
2002,magrc001,empty,150,143,31,51,11,0,3,0,3,7,0,30,0,0,0,0,0
2002,magrc001,loaded,6,5,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0
2002,magrc001,menon,128,115,25,40,4,1,3,0,26,8,2,25,7,1,2,2,0
2002,magrc001,scoring,83,74,14,22,2,0,2,0,21,5,2,16,5,1,1,2,0
2002,mahom001,empty,12,12,4,6,2,0,0,0,0,0,0,4,0,0,0,0,0
2002,mahom001,loaded,3,3,1,2,1,0,0,0,3,0,0,1,0,0,0,0,0
2002,mahom001,menon,19,17,2,3,1,0,0,0,3,1,1,6,1,0,1,0,0
2002,mahom001,scoring,13,12,1,2,1,0,0,0,3,1,1,6,0,0,0,0,0
2002,mahop001,empty,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,mahop001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,mahop001,menon,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,mahop001,scoring,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,mallm001,empty,18,17,1,1,0,0,0,0,0,1,0,7,0,0,0,0,0
2002,mallm001,loaded,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,mallm001,menon,10,8,2,2,0,0,0,0,1,1,0,1,1,0,1,0,0
2002,mallm001,scoring,7,6,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
2002,mannj001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,marom001,empty,5,5,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
2002,marom001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,marqj001,empty,20,20,5,8,0,0,1,0,1,0,0,7,0,0,0,0,0
2002,marqj001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,marqj001,menon,21,18,0,0,0,0,0,0,0,0,0,9,1,0,3,0,0
2002,marqj001,scoring,9,9,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
2002,marre001,empty,244,229,56,101,9,0,12,0,12,15,0,48,0,0,0,0,0
2002,marre001,loaded,19,15,5,10,2,0,1,1,16,3,0,2,2,0,0,1,0
2002,marre001,menon,202,168,48,78,10,1,6,1,54,25,11,24,5,0,5,4,0
2002,marre001,scoring,123,95,28,53,8,1,5,1,50,22,11,14,3,0,2,4,0
2002,martd004,empty,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,marte001,empty,198,164,51,96,15,0,10,0,10,31,0,28,0,3,0,0,0
2002,marte001,loaded,9,7,4,4,0,0,0,0,9,1,0,0,1,0,0,1,0
2002,marte001,menon,209,164,40,63,8,0,5,0,49,36,8,41,6,3,0,6,0
2002,marte001,scoring,121,89,23,30,4,0,1,0,40,25,8,19,4,1,0,6,0
2002,martp001,empty,5,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2002,martp001,menon,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2002,martp001,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,martr003,empty,124,113,20,26,2,2,0,0,0,7,0,18,0,4,0,0,0
2002,martr003,loaded,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2002,martr003,menon,76,68,29,49,8,0,4,0,25,7,2,8,1,0,0,1,0
2002,martr003,scoring,47,41,17,31,5,0,3,0,23,5,2,5,0,0,0,1,0
2002,martt002,empty,308,289,74,125,13,1,12,0,12,19,0,35,0,0,0,0,0
2002,martt002,loaded,22,17,4,9,2,0,1,1,19,2,0,3,2,0,0,3,0
2002,martt002,menon,268,222,60,99,12,0,9,1,63,39,9,36,12,2,1,4,0
2002,martt002,scoring,167,134,33,54,9,0,4,1,53,28,9,24,5,1,0,4,0
2002,martv001,empty,23,20,5,9,1,0,1,0,1,3,0,1,0,0,0,0,0
2002,martv001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,martv001,menon,13,12,4,4,0,0,0,0,4,0,0,1,1,0,0,1,0
2002,martv001,scoring,8,7,3,3,0,0,0,0,4,0,0,1,0,0,0,1,0
2002,mateh001,empty,20,19,4,6,0,1,0,0,0,1,0,6,0,0,0,0,0
2002,mateh001,menon,5,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2002,mateh001,scoring,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2002,mater001,empty,55,52,17,27,4,0,2,0,2,3,0,8,0,0,0,0,0
2002,mater001,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2002,mater001,menon,39,34,5,7,2,0,0,0,5,3,0,12,1,2,0,0,0
2002,mater001,scoring,25,22,3,5,2,0,0,0,5,2,0,8,0,1,0,0,0
2002,mathm001,empty,201,185,43,55,7,1,1,0,1,14,0,28,0,2,0,0,0
2002,mathm001,loaded,6,4,1,1,0,0,0,0,4,0,0,2,0,0,0,2,0
2002,mathm001,menon,162,130,34,45,5,0,2,0,34,18,6,21,3,0,8,6,0
2002,mathm001,scoring,98,72,20,26,3,0,1,0,31,14,6,10,0,0,6,6,0
2002,matht002,menon,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,matoj001,empty,98,91,22,27,2,0,1,0,1,6,0,15,0,1,0,0,0
2002,matoj001,loaded,5,5,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2002,matoj001,menon,102,94,22,26,1,0,1,0,18,3,0,18,5,1,3,1,0
2002,matoj001,scoring,59,54,13,17,1,0,1,0,18,2,0,13,0,1,1,1,0
2002,matol001,empty,16,15,2,3,1,0,0,0,0,1,0,4,0,0,0,0,0
2002,matol001,menon,17,16,2,2,0,0,0,0,1,0,0,2,1,0,1,0,0
2002,matol001,scoring,8,8,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2002,mattg002,empty,229,202,57,90,17,2,4,0,4,26,0,40,0,1,0,0,0
2002,mattg002,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,mattg002,menon,169,143,38,57,8,1,3,0,34,17,1,29,4,0,5,4,0
2002,mattg002,scoring,89,71,19,29,2,1,2,0,30,11,1,15,0,0,3,4,0
2002,mattm001,empty,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,mattm001,menon,4,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
2002,mattm001,scoring,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,may-d002,empty,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,may-d002,menon,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2002,may-d002,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,maynb001,empty,211,190,38,49,3,1,2,0,2,19,0,29,0,2,0,0,0
2002,maynb001,loaded,7,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2002,maynb001,menon,159,136,39,52,5,1,2,0,28,15,1,25,8,0,4,4,0
2002,maynb001,scoring,101,83,20,25,2,0,1,0,23,11,1,15,6,0,3,4,0
2002,mccad001,empty,39,37,7,14,1,0,2,0,2,2,0,10,0,0,0,0,0
2002,mccad001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,mccad001,menon,35,29,2,2,0,0,0,0,2,4,0,9,1,2,0,0,0
2002,mccad001,scoring,25,20,1,1,0,0,0,0,2,3,0,8,0,2,0,0,0
2002,mccrq001,empty,232,206,66,98,17,6,1,0,1,24,0,41,0,2,0,0,0
2002,mccrq001,loaded,8,5,1,2,1,0,0,0,6,2,0,1,1,0,0,1,0
2002,mccrq001,menon,168,143,42,62,10,2,2,0,39,8,0,27,3,0,13,4,0
2002,mccrq001,scoring,87,74,25,35,8,1,0,0,32,5,0,10,2,0,4,4,0
2002,mcdod001,empty,18,15,3,5,2,0,0,0,0,3,0,3,0,0,0,0,0
2002,mcdod001,menon,9,7,1,1,0,0,0,0,1,1,0,2,0,0,0,1,0
2002,mcdod001,scoring,5,3,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
2002,mcdoj003,empty,182,171,46,62,9,2,1,0,1,7,0,36,0,4,0,0,0
2002,mcdoj003,loaded,7,7,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2002,mcdoj003,menon,106,93,20,24,2,1,0,0,11,3,0,14,4,1,7,2,0
2002,mcdoj003,scoring,71,61,14,17,1,1,0,0,11,3,0,10,3,0,5,2,0
2002,mcewj001,empty,121,117,20,27,4,0,1,0,1,2,0,35,0,2,0,0,0
2002,mcewj001,loaded,7,5,2,3,1,0,0,0,7,0,0,1,0,0,0,2,0
2002,mcewj001,menon,93,79,19,31,4,1,2,0,25,7,0,15,0,1,3,3,0
2002,mcewj001,scoring,56,48,10,15,2,0,1,0,20,2,0,9,0,1,2,3,0
2002,mcgrf001,empty,297,267,71,142,11,0,20,0,20,28,0,51,0,2,0,0,0
2002,mcgrf001,loaded,18,14,4,7,1,1,0,0,13,3,0,2,1,0,0,1,0
2002,mcgrf001,menon,298,256,72,122,16,2,10,0,83,35,6,48,13,2,0,5,0
2002,mcgrf001,scoring,185,158,48,80,12,1,6,0,73,21,5,31,3,1,0,5,0
2002,mcgur001,empty,13,12,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
2002,mcgur001,menon,15,14,2,3,1,0,0,0,2,1,0,3,2,0,0,0,0
2002,mcgur001,scoring,11,10,2,3,1,0,0,0,2,1,0,2,1,0,0,0,0
2002,mckac001,empty,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,mckac001,menon,3,2,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0
2002,mckac001,scoring,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
2002,mckew001,empty,10,10,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,mckew001,menon,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,mckew001,scoring,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,mclem001,empty,219,191,55,73,11,2,1,0,1,27,0,31,0,1,0,0,0
2002,mclem001,loaded,12,8,4,8,1,0,1,1,14,3,0,2,0,0,0,1,0
2002,mclem001,menon,188,146,36,60,6,0,6,1,40,34,1,32,3,0,4,4,0
2002,mclem001,scoring,99,71,21,37,4,0,4,1,36,21,1,17,1,0,3,4,0
2002,meadb001,empty,8,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2002,meadb001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,meadb001,menon,14,10,0,0,0,0,0,0,1,0,0,6,0,0,3,1,0
2002,meadb001,scoring,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2002,melum001,empty,18,14,3,3,0,0,0,0,0,4,0,2,0,0,0,0,0
2002,melum001,menon,16,13,3,3,0,0,0,0,1,1,0,1,0,1,0,1,0
2002,melum001,scoring,7,4,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
2002,menck001,empty,235,218,50,91,12,1,9,0,9,16,0,52,0,1,0,0,0
2002,menck001,loaded,14,11,3,3,0,0,0,0,9,1,0,2,0,1,0,1,0
2002,menck001,menon,177,148,45,73,8,1,6,0,51,15,0,31,4,7,2,5,0
2002,menck001,scoring,111,92,29,43,5,0,3,0,43,9,0,19,0,4,1,5,0
2002,mendr001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,mendr001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,mendr001,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,menef001,empty,82,70,12,18,3,0,1,0,1,11,0,20,0,1,0,0,0
2002,menef001,loaded,6,5,1,2,1,0,0,0,5,0,0,1,0,0,0,1,0
2002,menef001,menon,72,62,15,25,4,0,2,0,14,9,0,12,4,0,0,1,0
2002,menef001,scoring,27,24,5,7,2,0,0,0,9,2,0,5,0,0,0,1,0
2002,merch002,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,merch002,menon,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,merch002,scoring,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,merck001,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,merco002,empty,131,122,35,56,8,2,3,0,3,9,0,23,0,0,0,0,0
2002,merco002,loaded,6,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2002,merco002,menon,150,129,37,53,5,1,3,0,27,17,5,27,9,0,1,3,0
2002,merco002,scoring,90,77,24,36,1,1,3,0,27,10,5,14,4,0,0,3,0
2002,merll001,empty,133,119,31,55,10,1,4,0,4,12,0,20,0,2,0,0,0
2002,merll001,loaded,7,7,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0
2002,merll001,menon,89,75,17,21,2,1,0,0,14,8,0,15,4,3,2,1,0
2002,merll001,scoring,64,52,15,19,2,1,0,0,14,6,0,12,2,3,2,1,0
2002,michj001,empty,62,59,18,31,6,2,1,0,1,3,0,17,0,0,0,0,0
2002,michj001,loaded,3,2,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0
