YEAR,RESP_BAT_ID,RESP_BAT_HAND_CD,RESP_PIT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2012,mendl001,R,R,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,mercj002,R,L,12,10,1,2,1,0,0,0,1,1,0,1,0,0,0,1,0
2012,mercj002,R,R,56,52,12,21,4,1,1,0,4,3,0,13,0,1,0,0,0
2012,mesam001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,mesam001,R,R,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2012,mesod001,R,L,41,39,12,18,3,0,1,0,3,2,1,5,0,0,0,0,0
2012,mesod001,R,R,143,126,23,40,5,0,4,1,11,15,3,28,2,1,0,1,0
2012,middw001,R,L,100,90,27,50,5,0,6,0,20,8,0,23,3,0,0,2,0
2012,middw001,R,R,186,177,50,86,9,0,9,1,34,5,0,47,5,3,0,1,0
2012,mijaj001,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,mikom001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,mikom001,R,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,milew001,L,L,26,21,2,2,0,0,0,0,1,0,0,8,0,0,5,0,0
2012,milew001,L,R,49,44,9,11,2,0,0,0,1,2,0,12,1,0,3,0,0
2012,millk004,R,L,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,millk004,R,R,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,mills001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,mills001,R,R,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,milot001,L,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,milot001,L,R,3,3,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
2012,minom001,R,L,23,20,2,3,1,0,0,0,0,2,0,7,0,0,1,0,0
2012,minom001,R,R,38,35,2,2,0,0,0,0,0,0,0,19,1,0,3,0,0
2012,molij001,R,L,54,47,8,9,1,0,0,0,3,7,0,12,2,0,0,0,0
2012,molij001,R,R,220,204,48,80,8,0,8,0,29,13,0,48,7,2,1,0,0
2012,moliy001,R,L,125,111,38,68,12,0,6,0,16,13,2,16,0,0,0,1,0
2012,moliy001,R,R,438,394,121,185,16,0,16,1,60,32,2,39,10,5,3,4,0
2012,montj003,R,L,191,177,57,82,7,0,6,0,22,12,3,28,6,1,0,1,0
2012,montj003,R,R,362,338,77,117,13,0,9,0,40,17,1,71,9,1,0,6,0
2012,montm001,L,L,182,162,42,69,9,0,6,0,34,15,0,40,4,5,0,0,0
2012,montm001,L,R,391,324,97,144,16,2,9,1,54,58,6,90,11,7,0,2,0
2012,moora001,R,L,5,4,2,6,1,0,1,0,2,1,0,0,0,0,0,0,0
2012,moora001,R,R,7,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2012,moorm003,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,moorm003,L,R,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2012,moors001,L,L,12,11,2,2,0,0,0,0,1,0,0,3,1,1,0,0,0
2012,moors001,L,R,216,190,50,88,11,0,9,0,25,16,2,53,2,6,1,3,0
2012,moort002,R,L,101,93,23,44,6,0,5,0,11,7,0,26,1,1,0,0,0
2012,moort002,R,R,70,63,18,36,3,0,5,0,18,7,0,20,2,0,0,0,0
2012,moraf001,L,L,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,morak001,L,R,446,414,116,193,24,1,17,0,58,26,1,101,6,3,0,3,0
2012,morak001,R,L,76,70,16,33,2,0,5,1,15,5,0,15,5,1,0,0,0
2012,moreb001,R,L,30,25,5,5,0,0,0,0,1,3,0,5,0,0,2,0,0
2012,moreb001,R,R,95,88,15,17,2,0,0,0,4,4,0,34,3,0,3,0,0
2012,morem001,L,L,51,46,11,21,1,0,3,0,9,2,1,14,0,1,1,1,0
2012,morem001,L,R,306,281,79,132,17,0,12,1,41,21,4,57,8,0,1,3,0
2012,morgn001,L,L,24,19,5,5,0,0,0,0,2,1,0,4,0,1,3,0,0
2012,morgn001,L,R,298,270,64,84,5,3,3,0,14,19,0,59,4,5,4,0,0
2012,mornj001,L,L,214,198,46,59,7,0,2,0,21,10,0,45,8,2,0,4,0
2012,mornj001,L,R,356,307,89,163,19,2,17,0,56,39,8,57,11,4,0,6,0
2012,morrl001,L,L,85,80,17,32,3,0,4,0,13,4,0,19,2,1,0,0,0
2012,morrl001,L,R,249,216,51,86,12,1,7,0,23,27,2,39,7,3,0,3,0
2012,morsm001,R,L,111,107,31,48,5,0,4,1,17,3,0,24,3,0,0,1,0
2012,morsm001,R,R,319,299,87,143,12,1,14,1,45,13,0,73,11,4,0,3,0
2012,mortc002,R,L,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2012,mortc002,R,R,9,7,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0
2012,mortc003,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,moscg001,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,moscg001,R,R,10,9,2,3,1,0,0,0,1,0,0,4,0,0,1,0,0
2012,mosed001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,mossb001,L,L,62,58,17,25,2,0,2,0,8,4,0,15,0,0,0,0,0
2012,mossb001,L,R,234,207,60,133,16,0,19,0,44,22,2,75,5,3,0,2,0
2012,mousm001,L,L,179,169,43,69,12,1,4,0,14,10,0,41,0,0,0,0,0
2012,mousm001,L,R,435,394,93,163,22,0,16,1,59,29,4,83,4,7,0,5,0
2012,moyej001,L,L,10,6,2,2,0,0,0,0,2,1,0,3,0,0,3,0,0
2012,moyej001,L,R,7,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2012,murpd004,R,L,51,47,6,11,2,0,1,0,2,4,0,14,3,0,0,0,0
2012,murpd004,R,R,78,69,19,33,4,2,2,0,10,5,1,21,1,2,1,1,0
2012,murpd005,L,L,84,75,26,33,5,1,0,0,6,5,0,16,0,3,0,1,0
2012,murpd005,L,R,437,382,113,186,24,2,15,0,55,49,7,58,7,1,0,3,2
2012,murpd006,L,L,196,187,53,69,13,0,1,0,25,7,0,37,1,1,0,1,0
2012,murpd006,L,R,416,384,113,161,27,3,5,0,40,29,5,45,11,0,0,3,0
2012,nadyx001,R,L,83,75,16,29,5,1,2,0,6,7,1,17,1,1,0,0,0
2012,nadyx001,R,R,83,77,12,19,1,0,2,0,7,6,1,20,7,0,0,0,0
2012,napom001,R,L,132,112,20,46,2,0,8,0,19,17,4,40,5,2,0,1,0
2012,napom001,R,R,285,240,60,119,7,2,16,0,37,39,1,85,4,5,0,1,0
2012,narvc001,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,narvc001,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,navad001,L,R,53,49,16,20,2,1,0,0,9,2,1,9,0,0,1,1,0
2012,navad001,R,L,20,20,4,11,1,0,2,0,3,0,0,3,1,0,0,0,0
2012,navad002,L,R,222,186,50,77,18,0,3,0,23,26,1,41,4,9,0,1,0
2012,navad002,R,L,95,81,15,27,3,0,3,0,10,11,0,22,1,0,2,1,0
2012,navay001,R,L,31,27,6,9,0,0,1,0,3,3,0,5,1,0,0,1,0
2012,navay001,R,R,25,23,2,2,0,0,0,0,1,2,0,8,1,0,0,0,0
2012,nealt001,R,L,14,13,2,2,0,0,0,0,1,0,0,3,1,1,0,0,0
2012,nealt001,R,R,10,10,3,4,1,0,0,0,1,0,0,3,0,0,0,0,0
2012,negrk001,R,L,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,negrk001,R,R,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2012,nelsc001,R,L,109,101,31,44,8,1,1,0,11,7,2,21,2,0,1,0,0
2012,nelsc001,R,R,268,244,73,114,13,2,8,0,42,20,2,63,7,1,1,2,0
2012,nicaj001,R,L,5,5,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0
2012,nicaj001,R,R,16,13,1,1,0,0,0,0,0,2,0,10,0,0,1,0,0
2012,nickm001,R,L,67,60,13,15,2,0,0,0,6,6,0,14,1,0,0,1,0
2012,nickm001,R,R,55,49,6,10,1,0,1,1,7,2,0,13,0,2,2,0,0
2012,niesj001,L,L,20,16,6,6,0,0,0,0,0,3,0,7,0,0,1,0,0
2012,niesj001,L,R,48,39,6,6,0,0,0,0,2,3,0,12,0,0,6,0,0
2012,nieuk001,L,L,73,61,11,14,0,0,1,0,2,8,0,26,0,1,3,0,0
2012,nieuk001,L,R,241,221,60,92,12,1,6,0,26,17,0,72,2,1,0,2,0
2012,nievw001,R,L,24,22,7,13,0,0,2,0,5,1,0,4,0,0,1,0,0
2012,nievw001,R,R,65,61,18,21,3,0,0,0,3,3,2,13,3,0,0,1,0
2012,nisht001,L,R,14,12,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
2012,nix-j001,R,L,111,98,25,40,9,0,2,0,10,9,0,28,3,0,4,0,0
2012,nix-j001,R,R,91,79,18,28,4,0,2,0,8,5,0,25,1,2,5,0,0
2012,nix-l001,L,L,10,9,2,6,1,0,1,0,2,1,0,5,0,0,0,0,0
2012,nix-l001,L,R,117,105,26,41,9,0,2,0,14,11,0,37,1,0,0,1,0
2012,noesh001,R,L,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,noesh001,R,R,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,nolar001,R,L,8,6,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0
2012,nolar001,R,R,62,50,9,12,3,0,0,0,8,3,0,24,0,0,9,0,0
2012,norrb001,R,L,13,10,2,2,0,0,0,0,3,1,0,1,0,0,1,1,0
2012,norrb001,R,R,47,40,3,4,1,0,0,0,0,0,0,14,0,0,7,0,0
2012,norrd001,R,L,93,86,18,30,4,1,2,0,15,6,0,25,3,1,0,0,0
2012,norrd001,R,R,139,123,24,43,4,0,5,0,19,15,1,41,3,0,0,1,0
2012,novai001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,novai001,R,R,8,6,1,1,0,0,0,0,0,0,0,5,0,0,2,0,0
2012,nunee002,R,L,55,50,18,23,3,1,0,0,6,4,0,4,1,0,0,1,0
2012,nunee002,R,R,45,39,8,12,1,0,1,0,5,2,0,8,0,1,0,3,0
2012,ogana001,R,R,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,ohler001,R,L,10,9,1,1,0,0,0,0,0,0,0,4,1,0,1,0,0
2012,ohler001,R,R,7,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2012,olivm001,R,L,144,140,31,58,6,0,7,0,16,4,0,40,4,0,0,0,0
2012,olivm001,R,R,179,175,39,62,8,0,5,0,13,3,0,45,4,0,1,0,0
2012,olmer001,L,R,27,27,8,10,2,0,0,0,1,0,0,5,0,0,0,0,0
2012,olmer001,R,L,15,14,2,2,0,0,0,0,0,0,0,4,1,0,1,0,0
2012,olt-m001,R,L,19,17,3,3,0,0,0,0,4,1,0,8,0,0,0,1,0
2012,olt-m001,R,R,21,16,2,3,1,0,0,0,1,4,0,5,1,0,0,1,0
2012,orr-p001,L,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,orr-p001,L,R,55,52,17,24,5,1,0,0,7,1,0,17,0,0,2,0,0
2012,orter001,L,L,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,orter001,L,R,4,2,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0
2012,ortid001,L,L,138,125,40,76,9,0,9,0,22,12,2,24,0,0,0,1,0
2012,ortid001,L,R,245,199,63,122,17,0,14,1,38,44,11,27,6,0,0,2,0
2012,oterd001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,ottaa001,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,ottaa001,L,R,11,8,1,1,0,0,0,0,0,0,0,6,0,0,3,0,0
2012,outmj001,L,L,7,6,1,1,0,0,0,0,1,1,0,4,0,0,0,0,0
2012,outmj001,L,R,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2012,overl001,L,L,15,14,3,4,1,0,0,0,0,1,0,7,2,0,0,0,0
2012,overl001,L,R,116,102,27,42,9,0,2,0,10,12,2,27,2,0,0,1,1
2012,owinm001,R,R,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,pachj001,R,L,142,131,46,56,5,1,1,0,16,10,1,12,5,0,0,1,0
2012,pachj001,R,R,363,344,101,144,27,2,4,0,38,12,1,49,8,3,1,3,0
2012,padiv001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,pagaa001,L,R,435,395,117,177,24,12,4,0,42,35,5,64,3,0,2,3,0
2012,pagaa001,R,L,224,210,57,89,14,3,4,0,14,13,0,33,3,0,0,1,0
2012,parej002,L,R,63,58,13,16,1,1,0,0,2,4,0,15,0,0,0,1,0
2012,parej002,R,L,19,16,1,1,0,0,0,0,1,2,0,6,0,0,0,1,0
2012,parkj001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,parkj001,R,R,6,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
2012,parmc001,L,L,59,53,13,19,4,1,0,0,5,3,0,16,2,3,0,0,0
2012,parmc001,L,R,151,139,31,54,6,1,5,0,14,10,1,36,2,1,0,1,0
2012,parnb001,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012,parra001,L,R,86,74,15,21,3,0,1,0,4,10,6,23,1,1,1,0,0
2012,parra001,R,L,52,42,9,11,2,0,0,0,2,7,1,12,1,1,1,1,0
2012,parrg001,L,L,95,86,22,30,2,0,2,0,11,2,0,20,0,2,3,2,0
2012,parrg001,L,R,335,299,83,121,19,2,5,1,25,31,4,57,4,2,3,0,0
2012,parrm001,L,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,pastt001,R,L,63,56,11,16,2,0,1,0,6,4,1,12,2,0,3,0,0
2012,pastt001,R,R,125,113,30,39,4,1,1,0,7,6,0,20,3,1,4,1,0
2012,paulr001,R,L,30,29,6,8,2,0,0,0,1,1,0,3,2,0,0,0,0
2012,paulr001,R,R,34,34,10,11,1,0,0,0,4,0,0,6,4,0,0,0,0
2012,paulx001,L,L,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2012,paulx001,L,R,92,83,27,40,5,1,2,0,7,8,1,16,2,0,1,0,0
2012,pavac001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,pears001,R,L,87,75,18,32,2,0,4,0,15,10,1,17,2,1,0,1,0
2012,pears001,R,R,101,84,20,28,6,1,0,0,11,10,0,24,2,2,2,3,0
2012,peavj001,R,L,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012,peavj001,R,R,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,pedrd001,R,L,186,164,50,77,13,1,4,0,20,19,2,14,3,1,1,1,0
2012,pedrd001,R,R,437,399,113,176,26,2,11,0,45,29,1,46,6,4,0,5,0
2012,peguc001,L,L,14,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2012,peguc001,L,R,43,42,10,20,2,1,2,0,7,1,0,18,0,0,0,0,0
2012,peguf001,R,L,11,11,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0
2012,peguf001,R,R,5,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2012,pelfm001,R,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,pelfm001,R,R,5,4,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0
2012,penab002,L,R,154,144,32,43,6,1,1,0,13,7,0,14,3,0,1,2,0
2012,penab002,R,L,72,68,18,25,4,0,1,0,12,2,0,10,4,0,0,2,0
2012,penac001,L,L,182,153,27,51,3,0,7,1,24,21,0,72,2,7,0,1,0
2012,penac001,L,R,418,344,71,125,14,2,12,0,37,66,2,110,8,6,0,2,0
2012,penar002,L,R,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,penar002,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,pench001,R,L,181,162,38,71,5,2,8,1,29,11,0,36,3,3,1,4,0
2012,pench001,R,R,507,455,118,191,21,2,16,0,75,45,2,109,11,4,0,3,0
2012,pennb002,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,pennc001,L,R,349,311,72,107,15,1,6,0,22,30,0,60,1,2,4,2,0
2012,pennc001,R,L,113,107,18,23,3,1,0,0,6,5,0,30,0,0,1,0,0
2012,peraj001,R,L,175,154,33,59,8,0,6,0,21,21,2,34,8,0,0,0,0
2012,peraj001,R,R,410,377,94,145,24,3,7,0,42,28,1,71,12,2,1,2,0
2012,peraw001,R,L,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2012,peraw001,R,R,8,8,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
2012,peree003,R,L,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,peree003,R,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,pereh001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,pereh001,R,R,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,perej001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,peres002,R,L,87,81,29,52,8,0,5,0,18,4,3,5,3,0,0,2,0
2012,peres002,R,R,218,208,58,84,8,0,6,0,21,8,0,22,11,1,0,1,0
2012,peteb001,L,L,59,51,7,9,0,1,0,0,3,8,0,20,0,0,0,0,0
2012,peteb001,L,R,214,190,40,53,9,2,0,0,14,17,0,38,3,1,5,1,0
2012,petiy001,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,petta001,L,L,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,petta001,L,R,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2012,phelc001,L,R,24,23,3,3,0,0,0,0,2,1,0,7,0,0,0,0,0
2012,phelc001,R,L,10,10,4,7,0,0,1,0,3,0,0,3,0,0,0,0,0
2012,philb001,R,L,171,160,43,68,13,0,4,0,22,9,2,19,8,2,0,0,0
2012,philb001,R,R,452,420,120,181,17,1,14,0,55,19,0,60,11,6,3,4,0
2012,phipd001,R,L,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,phipd001,R,R,7,6,3,7,1,0,1,0,2,1,0,2,0,0,0,0,0
2012,piera001,L,L,121,113,28,44,7,0,3,0,14,3,0,19,2,3,1,1,0
2012,piera001,L,R,399,366,105,196,11,4,24,0,63,25,5,59,6,5,0,3,0
2012,pierj002,L,L,69,63,12,12,0,0,0,0,2,1,0,6,1,2,3,0,0
2012,pierj002,L,R,370,331,109,134,10,6,1,0,23,22,0,21,3,2,14,1,0
2012,pillb001,R,L,82,75,15,24,3,0,2,0,7,5,1,11,4,2,0,0,0
2012,pillb001,R,R,32,30,7,13,0,0,2,0,4,1,0,8,1,0,1,0,0
2012,pinam001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,pinam001,R,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,plout001,R,L,142,124,30,71,5,0,12,0,22,16,0,22,4,2,0,0,0
2012,plout001,R,R,323,298,69,121,14,1,12,0,33,21,0,70,5,2,0,2,0
2012,podss001,L,L,42,38,15,15,0,0,0,0,5,0,0,5,1,0,2,2,0
2012,podss001,L,R,174,161,45,55,7,0,1,0,7,6,0,30,2,1,6,0,0
2012,polap001,R,L,101,93,21,31,7,0,1,0,6,7,0,11,1,0,0,1,0
2012,polap001,R,R,227,210,57,68,8,0,1,0,13,11,1,14,6,2,4,0,0
2012,polla001,R,L,59,52,14,25,3,1,2,0,6,5,1,6,2,0,1,1,0
2012,polla001,R,R,34,29,6,7,1,0,0,0,2,4,0,5,0,0,0,1,0
2012,pomed001,R,L,8,7,3,4,1,0,0,0,0,0,0,4,0,0,1,0,0
2012,pomed001,R,R,23,19,3,7,1,0,1,0,1,1,0,11,1,0,3,0,0
2012,porcr001,R,R,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2012,poseb001,R,L,181,164,71,130,18,1,13,0,47,14,1,21,5,0,0,3,0
2012,poseb001,R,R,429,366,107,161,21,0,11,0,56,55,6,75,14,2,0,6,0
2012,pradm001,R,L,243,217,70,104,22,3,2,0,20,23,2,20,6,0,1,2,0
2012,pradm001,R,R,447,400,116,166,20,3,8,0,50,35,0,49,13,2,3,7,0
2012,presa001,L,L,64,61,16,24,3,1,1,0,5,3,0,13,0,0,0,0,0
2012,presa001,L,R,306,285,66,116,11,6,9,0,20,15,0,59,5,2,4,0,0
2012,pricd001,L,L,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,pricd001,L,R,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,pridj001,L,R,10,10,3,7,1,0,1,0,3,0,0,0,0,0,0,0,0
2012,profj001,L,R,13,13,3,8,2,0,1,0,2,0,0,3,1,0,0,0,0
2012,profj001,R,L,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,pujoa001,R,L,171,155,45,90,15,0,10,0,32,11,5,15,4,3,0,2,0
2012,pujoa001,R,R,499,452,128,223,35,0,20,0,73,41,11,61,15,2,0,4,0
2012,puntn001,L,R,161,135,28,37,6,0,1,0,10,20,0,37,3,0,4,2,0
2012,puntn001,R,L,30,25,7,8,1,0,0,0,0,5,0,5,2,0,0,0,0
2012,quenc001,R,L,97,82,27,48,12,0,3,0,7,11,1,7,2,4,0,0,0
2012,quenc001,R,R,243,202,47,95,9,0,13,0,39,25,1,34,4,13,0,3,0
2012,quinh001,R,L,35,33,5,9,4,0,0,0,5,2,0,9,0,0,0,0,0
2012,quinh001,R,R,109,105,27,38,8,0,1,0,14,2,0,19,1,1,0,1,0
2012,quinj001,R,L,3,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2012,quinj001,R,R,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2012,quino001,L,L,49,46,12,13,1,0,0,0,1,3,0,13,0,0,0,0,0
2012,quino001,L,R,141,123,29,48,7,0,4,0,15,13,1,29,3,2,1,2,0
2012,quirg001,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,quirg001,R,R,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,rabur001,R,L,98,91,15,23,8,0,0,0,2,7,0,18,2,0,0,0,0
2012,rabur001,R,R,124,114,20,29,6,0,1,0,10,6,0,35,5,2,1,1,0
2012,raleb001,L,R,10,10,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,ramia001,R,L,150,139,47,93,16,0,10,0,30,6,1,21,4,4,0,1,0
2012,ramia001,R,R,480,431,124,215,34,3,17,1,75,38,2,61,10,8,0,3,0
2012,ramia003,R,L,135,131,38,55,6,1,3,0,17,3,1,16,3,0,0,1,0
2012,ramia003,R,R,486,462,119,161,18,3,6,0,56,13,1,61,12,4,4,3,0
2012,ramie004,R,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ramie004,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,ramie005,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,ramih003,R,L,196,175,46,80,11,1,7,0,23,18,3,36,6,2,0,1,0
2012,ramih003,R,R,471,429,109,184,18,3,17,0,69,36,1,96,11,4,0,2,0
2012,ramoc001,L,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,ramow001,R,L,13,10,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0
2012,ramow001,R,R,83,73,19,30,2,0,3,0,10,9,2,16,1,0,0,1,0
2012,ransc001,R,L,98,87,23,49,8,0,6,1,29,10,0,35,2,0,1,0,0
2012,ransc001,R,R,184,159,31,52,6,0,5,0,13,20,0,74,4,3,2,0,0
2012,rasmc001,L,L,173,154,28,45,4,2,3,0,12,12,0,44,1,5,1,1,0
2012,rasmc001,L,R,452,411,98,181,17,3,20,1,63,35,5,105,6,2,1,3,0
2012,recka001,R,L,18,16,1,4,0,0,1,0,1,2,0,7,0,0,0,0,0
2012,recka001,R,R,40,33,6,8,2,0,0,0,3,4,0,8,1,2,1,0,0
2012,reddj001,L,L,239,224,53,106,13,2,12,0,34,11,1,56,6,2,1,1,0
2012,reddj001,L,R,434,387,95,177,16,3,20,1,51,44,7,95,9,0,0,3,0
2012,redmt002,R,L,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,reimn001,R,L,18,16,5,11,0,0,2,0,4,2,0,5,0,0,0,0,0
2012,reimn001,R,R,51,51,16,31,6,0,3,0,6,0,0,9,3,0,0,0,0
2012,repkj001,R,L,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,repkj001,R,R,6,6,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2012,resoc001,R,L,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012,resoc001,R,R,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2012,reveb001,L,L,180,169,53,57,4,0,0,0,13,6,0,16,2,2,0,3,0
2012,reveb001,L,R,373,342,97,118,9,6,0,0,19,23,0,38,6,1,6,1,0
2012,reyej001,L,R,503,450,132,201,27,9,8,0,46,44,9,38,10,0,3,6,0
2012,reyej001,R,L,209,188,52,77,10,3,3,0,11,19,0,17,0,0,2,0,0
2012,reyej001,R,R,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,reynm001,R,L,142,119,27,44,8,0,3,0,14,21,1,40,7,2,0,0,0
2012,reynm001,R,R,396,338,74,152,18,0,20,0,55,52,1,119,12,4,0,2,0
2012,reynm002,L,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,reynm002,L,R,3,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2012,rhymw001,L,L,23,20,0,0,0,0,0,0,0,2,0,9,1,1,0,0,0
2012,rhymw001,L,R,114,103,28,35,2,1,1,0,8,8,0,8,0,2,0,1,0
2012,richc002,L,L,30,27,0,0,0,0,0,0,1,1,0,17,0,0,2,0,0
2012,richc002,L,R,49,42,6,11,2,0,1,0,6,0,0,23,1,0,6,1,0
2012,richg002,R,L,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,riosa002,R,L,156,147,43,77,11,1,7,0,21,8,3,22,5,1,0,0,0
2012,riosa002,R,R,484,458,141,235,26,7,18,1,70,18,0,70,13,3,0,5,0
2012,rivej001,R,L,138,127,33,55,4,0,6,0,20,9,0,12,3,1,0,1,0
2012,rivej001,R,R,201,185,43,62,10,0,3,0,27,9,1,23,12,2,0,5,0
2012,rizza001,L,L,107,101,21,36,3,0,4,0,17,5,0,21,2,0,0,1,0
2012,rizza001,L,R,261,236,75,120,12,0,11,1,31,22,1,41,5,3,0,0,0
