YEAR,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1998,jonet003,scoring,81,57,18,28,7,0,1,0,28,17,4,13,4,0,1,6,0
1998,jordr002,empty,8,6,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0
1998,jordr002,loaded,4,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0
1998,jordr002,menon,13,7,2,8,0,0,2,0,8,5,0,1,0,0,0,1,0
1998,jordr002,scoring,11,6,1,4,0,0,1,0,6,4,0,1,0,0,0,1,0
1998,juddm001,empty,28,24,5,14,0,0,3,0,3,4,0,8,0,0,0,0,0
1998,juddm001,loaded,6,4,4,7,0,0,1,1,12,2,0,0,0,0,0,0,0
1998,juddm001,menon,35,27,14,20,3,0,1,1,17,5,1,6,0,1,2,0,0
1998,juddm001,scoring,27,20,9,13,1,0,1,1,17,5,1,5,0,1,1,0,0
1998,judej001,empty,432,380,103,181,19,4,17,0,17,46,0,91,0,6,0,0,0
1998,judej001,loaded,15,11,3,9,0,0,2,2,14,3,0,2,2,0,0,1,0
1998,judej001,menon,369,309,79,132,17,3,10,2,87,38,0,57,11,6,9,7,0
1998,judej001,scoring,248,206,48,79,8,1,7,2,76,30,0,42,4,4,1,7,0
1998,kamis001,empty,128,113,37,57,8,0,4,0,4,13,0,12,0,2,0,0,0
1998,kamis001,loaded,4,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1998,kamis001,menon,121,101,30,46,7,0,3,0,31,13,0,13,3,2,3,2,0
1998,kamis001,scoring,73,60,18,30,6,0,2,0,29,8,0,8,1,1,2,2,0
1998,karcm001,empty,150,132,28,49,6,0,5,0,5,14,1,27,0,3,0,0,1
1998,karcm001,loaded,9,8,1,1,0,0,0,0,3,0,0,4,0,0,0,1,0
1998,karcm001,menon,149,117,35,48,4,0,3,0,35,19,7,25,1,4,5,4,0
1998,karcm001,scoring,102,77,24,35,2,0,3,0,34,15,6,17,1,3,3,4,0
1998,karls001,empty,468,437,123,207,30,3,16,0,16,29,0,59,0,2,0,0,0
1998,karls001,loaded,23,21,5,5,0,0,0,0,12,1,0,3,3,0,0,1,0
1998,karls001,menon,375,319,96,129,18,0,5,0,79,37,4,43,22,2,14,3,0
1998,karls001,scoring,229,186,52,62,10,0,0,0,64,31,4,23,9,2,7,3,0
1998,karss001,empty,49,46,17,27,4,0,2,0,2,2,0,5,0,1,0,0,0
1998,karss001,loaded,5,3,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0
1998,karss001,menon,62,54,14,21,4,0,1,0,19,4,1,8,0,1,1,2,0
1998,karss001,scoring,46,39,10,17,4,0,1,0,19,3,1,6,0,1,1,2,0
1998,keagg001,empty,93,84,24,40,5,1,3,0,3,7,0,9,0,2,0,0,0
1998,keagg001,loaded,7,5,2,2,0,0,0,0,8,2,0,0,0,0,0,0,0
1998,keagg001,menon,87,72,22,30,2,0,2,0,22,13,0,16,4,2,0,0,0
1998,keagg001,scoring,52,41,15,23,2,0,2,0,22,9,0,6,2,2,0,0,0
1998,key-j001,empty,178,167,40,58,5,2,3,0,3,10,0,28,0,1,0,0,0
1998,key-j001,loaded,10,10,3,7,1,0,1,1,8,0,0,2,1,0,0,0,0
1998,key-j001,menon,149,132,37,61,10,4,2,1,34,13,0,25,8,2,1,1,0
1998,key-j001,scoring,83,69,18,28,5,1,1,1,25,11,0,16,2,2,0,1,0
1998,kiled001,empty,552,499,135,215,22,5,16,0,16,49,0,84,0,4,0,0,0
1998,kiled001,loaded,18,15,3,5,2,0,0,0,12,0,0,3,1,0,0,3,0
1998,kiled001,menon,468,395,122,187,25,2,12,0,108,47,4,74,22,3,15,8,0
1998,kiled001,scoring,286,234,64,106,20,2,6,0,92,40,4,47,12,3,1,8,0
1998,kingc001,empty,113,105,26,36,4,0,2,0,2,6,0,15,0,2,0,0,0
1998,kingc001,loaded,12,11,2,2,0,0,0,0,4,1,0,2,1,0,0,0,0
1998,kingc001,menon,105,86,24,38,3,1,3,0,27,14,4,13,6,1,2,2,0
1998,kingc001,scoring,69,55,16,22,1,1,1,0,22,12,4,8,2,0,0,2,0
1998,klins001,empty,58,52,17,33,5,1,3,0,3,6,0,6,0,0,0,0,0
1998,klins001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1998,klins001,menon,44,39,9,18,0,0,3,0,13,1,0,7,1,1,2,1,0
1998,klins001,scoring,22,18,5,8,0,0,1,0,9,0,0,2,0,1,2,1,0
1998,klins002,empty,156,140,32,47,6,0,3,0,3,14,0,42,0,2,0,0,0
1998,klins002,loaded,7,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1998,klins002,menon,163,132,30,44,7,2,1,0,27,27,7,34,1,1,1,2,0
1998,klins002,scoring,102,78,15,25,3,2,1,0,24,21,7,22,1,1,0,2,0
1998,krivr001,empty,127,109,32,49,4,2,3,0,3,17,0,17,0,1,0,0,0
1998,krivr001,loaded,8,8,3,10,1,0,2,2,10,0,0,2,0,0,0,0,0
1998,krivr001,menon,123,99,33,65,10,2,6,2,35,18,2,12,4,2,3,1,0
1998,krivr001,scoring,79,68,20,38,5,2,3,2,28,8,2,9,2,2,0,1,0
1998,kroom001,empty,16,12,2,2,0,0,0,0,0,4,0,4,0,0,0,0,0
1998,kroom001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,kroom001,menon,22,16,5,8,1,1,0,0,6,5,0,2,1,1,0,0,0
1998,kroom001,scoring,18,13,5,8,1,1,0,0,6,4,0,2,1,1,0,0,0
1998,kubej001,empty,14,8,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0
1998,kubej001,loaded,5,4,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0
1998,kubej001,menon,26,21,4,4,0,0,0,0,2,2,0,8,0,0,2,1,0
1998,kubej001,scoring,19,15,2,2,0,0,0,0,2,2,0,6,0,0,1,1,0
1998,langm001,empty,180,156,58,87,12,1,5,0,5,24,0,22,0,0,0,0,0
1998,langm001,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,langm001,menon,200,173,49,80,9,2,6,0,44,17,1,34,8,1,5,4,0
1998,langm001,scoring,115,97,25,45,6,1,4,0,37,11,1,23,2,0,3,4,0
1998,lankf001,empty,37,30,9,10,1,0,0,0,0,6,0,3,0,1,0,0,0
1998,lankf001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,lankf001,menon,52,50,14,22,2,0,2,0,13,1,0,4,2,1,0,0,0
1998,lankf001,scoring,30,28,7,14,1,0,2,0,13,1,0,3,0,1,0,0,0
1998,larka001,empty,192,163,37,61,8,2,4,0,4,26,0,26,0,3,0,0,0
1998,larka001,loaded,12,9,4,7,0,0,1,1,13,3,0,2,2,0,0,0,0
1998,larka001,menon,181,144,64,102,12,1,8,1,69,29,3,17,10,1,5,2,0
1998,larka001,scoring,132,104,43,66,9,1,4,1,61,22,3,14,7,0,4,2,0
1998,lawrs001,empty,55,50,12,27,3,0,4,0,4,5,0,8,0,0,0,0,0
1998,lawrs001,loaded,4,4,3,4,1,0,0,0,4,0,0,1,0,0,0,0,0
1998,lawrs001,menon,37,30,13,20,5,1,0,0,12,5,0,4,1,0,0,2,0
1998,lawrs001,scoring,23,17,8,13,3,1,0,0,12,4,0,3,0,0,0,2,0
1998,leita001,empty,447,394,88,128,23,1,5,0,5,48,0,93,0,5,0,0,0
1998,leita001,loaded,18,18,2,3,1,0,0,0,5,0,0,7,1,0,0,0,0
1998,leita001,menon,342,305,63,86,14,0,3,0,41,23,2,81,24,6,6,2,0
1998,leita001,scoring,179,158,35,47,9,0,1,0,34,15,2,50,5,3,1,2,0
1998,leitm001,empty,207,179,33,58,13,0,4,0,4,26,0,55,0,2,0,0,0
1998,leitm001,loaded,17,11,3,6,0,0,1,1,13,2,0,3,0,3,0,1,0
1998,leitm001,menon,171,131,34,51,3,1,4,1,36,21,5,29,6,6,9,4,0
1998,leitm001,scoring,110,81,18,25,1,0,2,1,31,17,5,23,1,5,3,4,0
1998,leskc001,empty,179,162,41,65,5,2,5,0,5,16,0,29,0,1,0,0,0
1998,leskc001,loaded,11,8,2,3,1,0,0,0,8,3,0,1,0,0,0,0,0
1998,leskc001,menon,153,128,34,55,9,0,4,0,36,24,2,26,7,0,0,0,1
1998,leskc001,scoring,92,75,22,35,7,0,2,0,32,17,2,14,2,0,0,0,0
1998,levia001,empty,126,119,40,67,8,2,5,0,5,7,0,10,0,0,0,0,0
1998,levia001,loaded,10,10,4,4,0,0,0,0,9,0,0,1,1,0,0,0,0
1998,levia001,menon,125,112,28,37,6,0,1,0,33,9,1,9,8,0,1,3,0
1998,levia001,scoring,86,75,21,27,6,0,0,0,31,7,1,7,4,0,1,3,0
1998,lewir001,empty,13,10,3,6,0,0,1,0,1,3,0,3,0,0,0,0,0
1998,lewir001,menon,12,9,5,10,2,0,1,0,8,2,0,1,1,0,0,1,0
1998,lewir001,scoring,6,5,3,6,0,0,1,0,7,0,0,1,0,0,0,1,0
1998,liebj001,empty,440,415,106,167,24,2,11,0,11,23,0,93,0,2,0,0,0
1998,liebj001,loaded,5,3,1,2,1,0,0,0,5,0,0,0,0,0,0,2,0
1998,liebj001,menon,291,262,76,134,18,2,12,0,74,17,4,45,9,1,7,4,0
1998,liebj001,scoring,169,153,42,71,10,2,5,0,58,10,4,28,3,1,1,4,0
1998,ligtk001,empty,172,162,29,49,5,0,5,0,5,10,0,54,0,0,0,0,0
1998,ligtk001,loaded,10,9,4,4,0,0,0,0,6,0,0,1,1,0,0,1,0
1998,ligtk001,menon,118,102,22,29,4,0,1,0,20,14,1,25,6,0,1,1,0
1998,ligtk001,scoring,74,62,16,22,3,0,1,0,20,10,1,16,2,0,1,1,0
1998,limaj001,empty,585,567,148,251,29,1,24,0,24,13,0,106,0,5,0,0,0
1998,limaj001,loaded,10,9,2,3,1,0,0,0,7,0,0,1,2,0,0,1,0
1998,limaj001,menon,365,328,81,128,9,4,10,0,70,19,1,63,14,2,11,5,0
1998,limaj001,scoring,211,187,38,68,6,3,6,0,60,14,1,39,5,1,4,5,0
1998,liraf001,empty,44,42,14,30,2,1,4,0,4,2,0,9,0,0,0,0,0
1998,liraf001,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1998,liraf001,menon,31,27,8,13,2,0,1,0,7,3,0,7,0,0,0,1,0
1998,liraf001,scoring,18,15,4,9,2,0,1,0,7,2,0,2,0,0,0,1,0
1998,lloyg001,empty,69,66,12,13,1,0,0,0,0,3,0,9,0,0,0,0,0
1998,lloyg001,loaded,5,4,2,3,1,0,0,0,5,0,0,1,0,0,0,1,0
1998,lloyg001,menon,76,70,14,27,4,0,3,0,18,3,2,11,2,2,0,1,0
1998,lloyg001,scoring,50,44,7,9,2,0,0,0,11,3,2,9,1,2,0,1,0
1998,loaie001,empty,419,388,116,195,15,2,20,0,20,31,0,72,0,0,0,0,0
1998,loaie001,loaded,7,5,3,10,1,0,2,2,13,0,0,0,0,0,0,2,0
1998,loaie001,menon,332,287,83,127,12,4,8,2,78,21,4,36,17,5,7,12,0
1998,loaie001,scoring,169,137,38,56,5,2,3,2,61,13,4,14,5,3,4,12,0
1998,loewc001,empty,304,282,89,154,23,3,12,0,12,22,0,34,0,0,0,0,0
1998,loewc001,loaded,12,8,2,2,0,0,0,0,8,1,0,1,1,1,0,2,0
1998,loewc001,menon,245,212,65,99,16,0,6,0,66,17,1,24,11,3,5,8,0
1998,loewc001,scoring,153,127,44,63,10,0,3,0,58,12,1,16,3,2,4,8,0
1998,loisr001,empty,107,96,25,30,5,0,0,0,0,11,0,23,0,0,0,0,0
1998,loisr001,loaded,15,13,6,8,2,0,0,0,15,2,0,1,0,0,0,0,0
1998,loisr001,menon,151,118,31,41,4,0,2,0,29,25,9,25,5,2,5,1,0
1998,loisr001,scoring,93,69,15,20,2,0,1,0,26,19,8,14,4,2,2,1,0
1998,loopb001,empty,7,7,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
1998,loopb001,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1998,loopb001,menon,9,7,4,7,0,0,1,0,5,1,0,1,0,0,0,1,0
1998,loopb001,scoring,5,4,2,2,0,0,0,0,3,0,0,0,0,0,0,1,0
1998,lopea002,empty,164,146,35,50,6,0,3,0,3,15,0,30,0,3,0,0,0
1998,lopea002,loaded,9,9,3,7,1,0,1,1,8,0,0,2,0,0,0,0,0
1998,lopea002,menon,171,147,38,58,6,1,4,1,34,17,4,32,4,0,4,3,0
1998,lopea002,scoring,101,84,24,35,3,1,2,1,29,11,4,14,2,0,3,3,0
1998,lorra001,empty,6,5,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0
1998,lorra001,loaded,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1998,lorra001,menon,10,7,1,1,0,0,0,0,1,3,0,0,2,0,0,0,0
1998,lorra001,scoring,6,3,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0
1998,lowed001,empty,262,243,67,88,12,0,3,0,3,19,0,41,0,0,0,0,0
1998,lowed001,loaded,17,15,7,10,0,0,1,1,16,0,0,0,0,0,0,2,0
1998,lowed001,menon,265,229,59,78,9,2,2,1,58,23,5,36,13,4,4,5,0
1998,lowed001,scoring,176,148,40,51,6,1,1,1,53,18,5,26,4,3,2,5,0
1998,lowes001,empty,8,5,3,4,1,0,0,0,0,3,0,0,0,0,0,0,0
1998,lowes001,loaded,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1998,lowes001,menon,23,20,8,14,3,0,1,0,9,2,0,2,1,0,1,0,0
1998,lowes001,scoring,18,16,5,7,2,0,0,0,7,2,0,2,1,0,0,0,0
1998,ludwe001,empty,82,73,22,43,6,0,5,0,5,9,0,14,0,0,0,0,0
1998,ludwe001,loaded,3,2,1,2,1,0,0,0,3,0,0,0,0,0,0,1,0
1998,ludwe001,menon,77,65,24,37,5,1,2,0,19,8,1,13,3,0,2,2,0
1998,ludwe001,scoring,50,41,15,23,3,1,1,0,17,6,1,7,1,0,1,2,0
1998,maddg002,empty,611,592,131,170,22,1,5,0,5,16,0,124,0,3,0,0,0
1998,maddg002,loaded,19,15,5,5,0,0,0,0,14,0,0,4,1,1,0,3,0
1998,maddg002,menon,376,323,70,104,10,0,8,0,64,29,10,80,21,4,15,5,0
1998,maddg002,scoring,216,180,38,57,4,0,5,0,57,23,10,49,6,3,5,5,0
1998,maddm002,empty,118,109,25,39,11,0,1,0,1,8,0,15,0,1,0,0,0
1998,maddm002,loaded,9,8,2,2,0,0,0,0,5,1,0,4,0,0,0,0,0
1998,maddm002,menon,110,97,25,32,1,0,2,0,24,7,1,18,5,0,3,3,0
1998,maddm002,scoring,77,65,16,20,1,0,1,0,22,6,1,13,5,0,3,3,0
1998,magnm001,empty,115,101,24,30,4,1,0,0,0,11,0,19,0,3,0,0,0
1998,magnm001,loaded,10,8,4,7,0,0,1,1,12,1,0,2,0,0,0,1,0
1998,magnm001,menon,122,102,32,45,5,1,2,1,27,15,4,20,4,1,3,1,0
1998,magnm001,scoring,75,61,20,29,3,0,2,1,25,12,4,14,1,1,0,1,0
1998,mahar001,empty,62,55,12,15,0,0,1,0,1,6,0,6,0,1,0,0,0
1998,mahar001,loaded,11,7,4,5,1,0,0,0,12,2,0,0,1,1,0,1,0
1998,mahar001,menon,58,44,14,20,3,0,1,0,23,9,1,8,2,1,0,4,0
1998,mahar001,scoring,42,30,11,16,2,0,1,0,23,7,1,5,1,1,0,4,0
1998,malos001,empty,29,26,7,13,0,0,2,0,2,3,0,5,0,0,0,0,0
1998,malos001,loaded,3,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
1998,malos001,menon,28,23,6,9,1,1,0,0,7,2,0,6,1,2,1,0,0
1998,malos001,scoring,19,15,3,4,1,0,0,0,6,1,0,4,0,2,1,0,0
1998,mantm001,empty,104,90,21,26,3,1,0,0,0,10,0,24,0,4,0,0,0
1998,mantm001,loaded,16,11,3,4,1,0,0,0,10,3,0,5,0,0,0,2,0
1998,mantm001,menon,120,97,17,28,6,1,1,0,23,13,3,39,5,3,3,4,0
1998,mantm001,scoring,68,52,11,17,4,1,0,0,20,8,3,20,1,3,1,4,0
1998,manub001,empty,32,27,5,9,1,0,1,0,1,5,0,5,0,0,0,0,0
1998,manub001,loaded,5,4,1,3,0,1,0,0,4,0,0,2,0,1,0,0,0
1998,manub001,menon,47,37,12,30,4,1,4,0,17,9,3,7,1,1,0,0,0
1998,manub001,scoring,31,23,6,11,3,1,0,0,9,7,3,5,0,1,0,0,0
1998,martd001,empty,223,213,54,85,9,2,6,0,6,8,0,40,0,2,0,0,0
1998,martd001,loaded,14,11,4,4,0,0,0,0,11,0,0,3,0,0,0,3,0
1998,martd001,menon,173,156,55,69,6,1,2,0,43,11,5,22,8,1,2,3,0
1998,martd001,scoring,112,98,38,50,4,1,2,0,42,10,5,16,3,1,0,3,0
1998,martj003,empty,89,71,16,29,5,1,2,0,2,17,0,19,0,1,0,0,0
1998,martj003,loaded,11,8,1,1,0,0,0,0,6,3,0,3,0,0,0,0,0
1998,martj003,menon,110,86,23,34,2,0,3,0,29,17,1,23,4,3,1,3,0
1998,martj003,scoring,72,55,16,20,1,0,1,0,25,11,1,12,2,2,1,3,0
1998,martp001,empty,588,541,117,199,23,1,19,0,19,40,0,147,0,7,0,0,0
1998,martp001,loaded,11,10,4,4,0,0,0,0,10,1,0,3,0,0,0,0,0
1998,martp001,menon,363,324,71,101,7,1,7,0,57,27,3,104,8,1,4,7,0
1998,martp001,scoring,198,172,33,55,1,0,7,0,54,16,3,60,1,1,2,7,0
1998,martr002,empty,243,215,41,66,10,0,5,0,5,26,0,52,0,2,0,0,0
1998,martr002,loaded,12,10,2,8,0,0,2,2,10,0,0,4,0,0,0,2,0
1998,martr002,menon,175,154,35,52,8,0,3,2,31,15,1,39,7,1,2,3,0
1998,martr002,scoring,104,88,19,32,4,0,3,2,28,11,1,27,2,0,2,3,0
1998,martt003,empty,28,22,9,18,3,0,2,0,2,6,0,3,0,0,0,0,0
1998,martt003,loaded,4,4,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1998,martt003,menon,57,49,20,30,5,1,1,0,19,6,0,6,0,0,1,1,0
1998,martt003,scoring,37,33,12,20,5,0,1,0,18,3,0,5,0,0,0,1,0
1998,matht001,empty,39,35,14,23,3,0,2,0,2,4,0,5,0,0,0,0,0
1998,matht001,loaded,4,3,1,4,0,0,1,1,6,0,0,0,1,0,0,1,0
1998,matht001,menon,51,41,12,26,0,1,4,1,21,4,3,5,3,0,5,1,0
1998,matht001,scoring,35,30,10,21,0,1,3,1,19,4,3,4,1,0,0,1,0
1998,matht002,empty,159,140,30,49,6,2,3,0,3,16,0,35,0,3,0,0,0
1998,matht002,loaded,9,7,1,1,0,0,0,0,4,1,0,2,0,0,0,1,0
1998,matht002,menon,160,135,41,61,7,2,3,0,41,13,3,18,4,1,2,9,0
1998,matht002,scoring,98,77,24,36,3,0,3,0,36,11,3,13,1,1,0,9,0
1998,mccag001,empty,61,49,9,19,1,0,3,0,3,10,0,16,0,2,0,0,0
1998,mccag001,loaded,6,6,3,10,1,0,2,2,10,0,0,2,0,0,0,0,0
1998,mccag001,menon,45,35,9,21,3,0,3,2,13,7,2,9,1,1,2,0,0
1998,mccag001,scoring,24,18,4,14,1,0,3,2,13,6,2,7,0,0,0,0,0
1998,mccuj001,empty,44,41,14,24,4,0,2,0,2,3,0,7,0,0,0,0,0
1998,mccuj001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,mccuj001,menon,43,33,10,19,3,0,2,0,12,6,0,4,4,1,2,1,0
1998,mccuj001,scoring,26,20,7,13,0,0,2,0,10,4,0,1,2,1,0,1,0
1998,mcdia001,empty,13,12,4,11,1,0,2,0,2,1,0,3,0,0,0,0,0
1998,mcdia001,loaded,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1998,mcdia001,menon,16,15,5,9,1,0,1,0,7,1,0,0,0,0,0,0,0
1998,mcdia001,scoring,12,11,4,8,1,0,1,0,7,1,0,0,0,0,0,0,0
1998,mcdoj001,empty,201,192,59,101,11,2,9,0,9,8,0,30,0,1,0,0,0
1998,mcdoj001,loaded,3,3,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0
1998,mcdoj001,menon,133,117,37,56,13,0,2,0,33,11,1,15,6,0,3,2,0
1998,mcdoj001,scoring,79,64,18,28,10,0,0,0,28,11,1,8,1,0,2,2,0
1998,mcelc001,empty,135,121,32,41,7,1,0,0,0,14,0,28,0,0,0,0,0
1998,mcelc001,loaded,8,7,2,3,1,0,0,0,6,0,0,1,1,0,0,1,0
1998,mcelc001,menon,146,133,36,55,8,1,3,0,34,10,0,33,13,0,0,3,0
1998,mcelc001,scoring,85,78,25,41,5,1,3,0,32,4,0,25,3,0,0,3,0
1998,mcmig001,empty,139,125,40,53,4,0,3,0,3,12,0,19,0,2,0,0,0
1998,mcmig001,loaded,16,15,3,8,2,0,1,1,10,0,0,8,0,0,0,1,0
1998,mcmig001,menon,178,144,41,66,7,0,6,1,40,23,10,36,2,2,6,3,0
1998,mcmig001,scoring,119,96,23,39,4,0,4,1,36,18,10,27,0,1,1,3,0
1998,meadb001,empty,429,405,121,184,22,1,13,0,13,22,0,58,0,2,0,0,0
1998,meadb001,loaded,12,11,5,6,1,0,0,0,11,0,0,2,1,0,0,1,0
1998,meadb001,menon,343,300,101,144,18,2,7,0,83,24,3,30,17,1,14,4,0
1998,meadb001,scoring,193,161,53,76,11,0,4,0,72,19,3,16,5,1,8,4,0
1998,mecij001,empty,165,151,35,52,3,1,4,0,4,12,0,41,0,2,0,0,0
1998,mecij001,loaded,17,15,2,3,1,0,0,0,7,0,0,4,2,1,0,1,0
1998,mecij001,menon,178,151,33,47,6,1,2,0,30,21,5,36,11,1,3,2,0
1998,mecij001,scoring,114,94,19,33,6,1,2,0,30,17,5,25,3,1,0,2,0
1998,medir001,empty,158,130,37,64,10,1,5,0,5,26,0,17,0,2,0,0,0
1998,medir001,loaded,11,10,2,2,0,0,0,0,4,1,0,3,0,0,0,0,0
1998,medir001,menon,169,133,39,62,6,4,3,0,39,26,3,32,4,1,5,4,0
1998,medir001,scoring,114,86,22,37,3,3,2,0,35,20,3,23,0,1,3,4,0
1998,mendr001,empty,309,292,83,121,21,1,5,0,5,11,0,31,0,6,0,0,0
1998,mendr001,loaded,6,4,1,2,1,0,0,0,5,1,0,0,2,0,0,1,0
1998,mendr001,menon,239,204,48,67,7,0,4,0,45,19,6,25,17,3,6,7,0
1998,mendr001,scoring,138,115,26,34,5,0,1,0,38,10,6,17,8,3,3,7,0
1998,mercj001,empty,86,81,23,33,4,0,2,0,2,4,0,7,0,1,0,0,0
1998,mercj001,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1998,mercj001,menon,60,52,19,29,1,0,3,0,19,5,1,4,2,0,1,2,0
1998,mercj001,scoring,34,29,12,19,1,0,2,0,17,3,1,3,1,0,0,2,0
1998,merck001,empty,375,345,108,156,24,0,8,0,8,27,0,36,0,3,0,0,0
1998,merck001,loaded,13,12,5,8,0,0,1,1,15,0,0,2,0,0,0,1,0
1998,merck001,menon,341,296,91,120,18,1,3,1,78,26,4,36,15,0,10,9,0
1998,merck001,scoring,207,173,54,72,7,1,3,1,76,18,4,23,4,0,7,9,0
1998,mesaj001,empty,178,165,45,64,5,1,4,0,4,12,0,31,0,1,0,0,0
1998,mesaj001,loaded,30,24,7,8,1,0,0,0,19,5,0,5,3,0,0,1,0
1998,mesaj001,menon,205,168,46,66,8,0,4,0,49,26,5,32,7,3,6,2,0
1998,mesaj001,scoring,132,104,26,39,4,0,3,0,45,23,5,19,4,2,1,2,0
1998,miced001,empty,166,151,37,50,7,0,2,0,2,14,0,41,0,1,0,0,0
1998,miced001,loaded,7,7,2,5,0,0,1,1,6,0,0,0,1,0,0,0,0
1998,miced001,menon,136,118,27,43,4,0,4,1,26,13,4,29,6,0,3,2,0
1998,miced001,scoring,82,68,14,26,3,0,3,1,24,12,4,17,1,0,0,2,0
1998,michc001,empty,9,9,3,4,1,0,0,0,0,0,0,2,0,0,0,0,0
1998,michc001,loaded,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1998,michc001,menon,20,15,6,9,0,0,1,0,10,4,0,3,0,0,0,1,0
1998,michc001,scoring,16,12,4,7,0,0,1,0,10,3,0,2,0,0,0,1,0
1998,milla001,empty,165,142,32,51,2,1,5,0,5,23,0,31,0,0,0,0,0
1998,milla001,loaded,13,10,3,6,0,0,1,1,10,0,0,3,0,0,0,3,0
1998,milla001,menon,162,129,23,36,4,0,3,1,24,27,8,26,6,1,2,3,0
1998,milla001,scoring,101,77,15,21,3,0,1,1,20,21,8,15,4,0,0,3,0
1998,millk003,empty,11,11,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0
1998,millk003,menon,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,millk003,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,millk004,empty,433,395,95,154,11,3,14,0,14,35,0,101,0,3,0,0,0
1998,millk004,loaded,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1998,millk004,menon,315,283,80,116,18,3,4,0,61,21,3,62,9,0,8,3,0
1998,millk004,scoring,165,146,37,57,8,3,2,0,52,12,3,37,5,0,4,3,0
1998,millt001,empty,50,44,11,15,4,0,0,0,0,6,0,13,0,0,0,0,0
1998,millt001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,millt001,menon,54,48,14,17,3,0,0,0,11,5,1,10,3,0,0,1,0
1998,millt001,scoring,36,30,11,14,3,0,0,0,11,5,1,6,0,0,0,1,0
1998,millt002,empty,113,102,34,53,11,1,2,0,2,10,0,12,0,1,0,0,0
1998,millt002,loaded,3,3,2,2,0,0,0,0,3,0,0,0,1,0,0,0,0
1998,millt002,menon,122,112,23,32,3,0,2,0,22,10,1,18,3,0,0,0,0
1998,millt002,scoring,76,70,17,23,3,0,1,0,20,6,1,10,2,0,0,0,0
1998,milte001,empty,436,395,102,170,25,2,13,0,13,40,0,73,0,1,0,0,0
1998,milte001,loaded,10,9,1,1,0,0,0,0,3,0,0,2,1,0,0,1,0
1998,milte001,menon,336,297,93,156,23,2,12,0,83,30,0,34,9,1,2,6,0
1998,milte001,scoring,183,157,53,83,13,1,5,0,61,18,0,18,2,1,1,6,0
1998,mlicd001,empty,452,420,115,193,27,3,15,0,15,27,0,67,0,5,0,0,0
1998,mlicd001,loaded,14,12,4,9,2,0,1,1,11,1,0,1,1,0,0,1,0
1998,mlicd001,menon,337,284,73,113,16,0,8,1,71,36,5,50,10,2,8,7,0
1998,mlicd001,scoring,198,163,44,63,10,0,3,1,60,23,5,26,4,2,3,7,0
1998,moehb001,empty,569,539,138,239,25,5,22,0,22,29,0,83,0,1,0,0,0
1998,moehb001,loaded,11,11,4,6,2,0,0,0,9,0,0,2,3,0,0,0,0
1998,moehb001,menon,343,308,82,123,13,2,8,0,69,27,1,40,28,1,3,3,1
1998,moehb001,scoring,194,171,47,68,7,1,4,0,57,18,1,23,10,0,2,3,0
1998,mohlm001,empty,128,114,33,40,4,0,1,0,1,12,0,23,0,2,0,0,0
1998,mohlm001,loaded,14,14,8,8,0,0,0,0,14,0,0,2,0,0,0,0,0
1998,mohlm001,menon,149,128,37,60,4,2,5,0,41,14,3,19,5,2,3,2,0
