YEAR,RESP_PIT_ID,RESP_PIT_HAND_CD,RESP_BAT_HAND_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2002,rijoj001,R,R,188,181,51,82,8,1,7,0,23,4,1,23,4,1,2,0,0
2002,rincj001,R,L,67,60,17,29,4,1,2,1,13,6,0,9,3,0,0,1,0
2002,rincj001,R,R,68,65,27,40,4,0,3,0,7,3,0,12,1,0,0,0,0
2002,rincr001,L,L,126,118,24,36,6,0,2,0,12,5,0,34,0,1,1,1,0
2002,rincr001,L,R,96,86,23,35,6,0,2,0,16,6,1,15,5,0,1,3,0
2002,riskd001,R,L,95,75,19,35,4,0,4,0,19,16,3,22,4,2,1,1,0
2002,riskd001,R,R,142,116,30,49,5,1,4,0,20,19,1,43,1,2,3,2,0
2002,ritct001,R,L,337,301,105,171,19,4,13,1,72,26,2,44,6,2,3,5,0
2002,ritct001,R,R,286,252,71,102,14,1,5,0,25,26,0,33,3,3,3,2,0
2002,rivem002,R,L,93,86,16,21,2,0,1,1,14,5,2,19,0,2,0,0,0
2002,rivem002,R,R,94,86,19,28,3,0,2,0,9,6,0,22,1,0,2,0,0
2002,roa-j001,R,L,124,116,38,68,5,2,7,0,19,8,1,16,2,0,0,0,0
2002,roa-j001,R,R,174,164,40,63,7,2,4,0,16,5,1,19,6,1,1,3,0
2002,robeg001,R,L,76,69,18,23,2,0,1,0,7,7,4,10,1,0,0,0,0
2002,robeg001,R,R,116,101,25,41,4,3,2,0,8,9,3,21,3,1,3,2,0
2002,robej001,L,L,19,14,5,12,1,0,2,0,5,0,0,4,0,0,2,3,0
2002,robej001,L,R,27,19,8,14,0,0,2,0,4,5,3,2,0,0,3,0,0
2002,roben001,L,L,11,9,4,11,1,0,2,0,5,1,0,1,0,1,0,0,0
2002,roben001,L,R,35,31,11,15,1,0,1,0,6,3,1,2,0,1,0,0,0
2002,robew001,R,L,134,116,32,40,3,1,1,0,18,14,2,15,4,2,0,2,0
2002,robew001,R,R,200,177,47,66,7,0,4,0,23,18,1,36,2,2,1,2,0
2002,rockj001,L,L,43,33,12,25,2,1,3,0,15,9,1,8,1,0,0,1,0
2002,rockj001,L,R,71,64,17,25,2,0,2,0,7,4,0,22,1,0,1,2,0
2002,rodnf001,R,L,36,29,7,13,1,1,1,0,10,6,2,5,0,0,0,1,0
2002,rodnf001,R,R,53,47,18,24,3,0,1,0,7,4,0,5,0,0,2,0,0
2002,rodrf002,R,L,125,107,25,38,4,0,3,0,18,14,1,28,0,2,0,2,0
2002,rodrf002,R,R,163,143,28,40,6,0,2,0,16,15,0,30,2,2,2,1,0
2002,rodrf003,R,L,8,7,2,2,0,0,0,0,0,1,1,4,0,0,0,0,0
2002,rodrf003,R,R,13,11,1,1,0,0,0,0,1,1,0,9,0,1,0,0,0
2002,rodrj001,L,L,11,10,5,8,3,0,0,0,4,1,0,0,0,0,0,0,0
2002,rodrj001,L,R,19,14,7,10,3,0,0,0,4,5,1,1,0,0,0,0,0
2002,rodrn001,R,L,11,11,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2002,rodrn001,R,R,9,8,3,6,0,0,1,0,3,1,0,0,0,0,0,0,0
2002,rodrr004,L,L,52,42,9,14,2,0,1,0,5,9,1,8,3,1,0,0,0
2002,rodrr004,L,R,20,17,5,8,3,0,0,0,1,2,0,4,0,0,1,0,0
2002,rodrr005,R,L,86,72,20,36,3,2,3,0,13,11,3,9,2,3,0,0,0
2002,rodrr005,R,R,97,85,20,31,5,0,2,0,10,7,0,15,5,5,0,0,0
2002,rogek001,L,L,202,176,34,63,7,2,6,0,17,25,0,40,4,1,0,0,0
2002,rogek001,L,R,690,636,178,268,39,3,15,0,69,45,1,67,23,5,3,1,0
2002,romej001,L,L,140,125,27,28,1,0,0,0,8,11,0,44,2,4,0,0,0
2002,romej001,L,R,192,166,35,56,12,0,3,0,16,25,4,32,10,0,1,0,0
2002,ruetk001,L,L,193,176,43,55,3,0,3,0,14,15,2,19,10,0,1,1,0
2002,ruetk001,L,R,653,603,161,250,30,1,19,0,63,39,5,57,16,1,5,5,0
2002,ruper001,R,L,200,183,45,80,14,0,7,1,32,14,0,25,6,1,0,2,0
2002,ruper001,R,R,182,158,38,65,13,1,4,0,23,11,0,42,0,9,2,2,0
2002,ruscg001,L,L,207,187,44,80,6,0,10,0,33,13,0,30,7,1,6,0,0
2002,ruscg001,L,R,706,626,183,278,29,3,20,0,75,63,1,110,20,4,8,5,0
2002,ryanb001,L,L,119,99,19,37,3,0,5,0,15,16,1,35,2,3,1,0,0
2002,ryanb001,L,R,133,113,32,46,6,1,2,0,15,17,3,21,4,1,2,0,0
2002,saark001,R,L,162,144,43,75,8,0,8,0,23,14,5,24,7,1,2,1,0
2002,saark001,R,R,210,188,57,82,11,1,4,0,26,13,0,30,7,5,3,1,0
2002,sabac001,L,L,219,196,47,68,8,2,3,0,16,19,0,30,6,1,1,2,0
2002,sabac001,L,R,672,591,151,239,34,6,14,0,81,69,2,119,18,0,4,8,0
2002,sabee001,R,L,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
2002,sabee001,R,R,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,sadlc001,L,L,43,39,8,10,2,0,0,0,4,4,0,15,0,0,0,0,0
2002,sadlc001,L,R,39,32,7,14,1,0,2,0,6,7,0,8,2,0,0,0,0
2002,sancd001,R,L,11,10,2,5,0,0,1,0,3,1,0,2,0,0,0,0,0
2002,sancd001,R,R,20,14,4,9,2,0,1,0,4,6,0,4,0,0,0,0,0
2002,sancj001,L,L,19,18,4,8,1,0,1,0,8,1,0,3,1,0,0,0,0
2002,sancj001,L,R,32,20,11,22,2,0,3,0,9,9,1,3,0,1,0,2,0
2002,santj001,R,L,110,92,24,40,3,2,3,0,12,15,2,16,1,2,1,0,0
2002,santj001,R,R,129,114,25,42,2,0,5,0,12,13,0,22,5,0,2,0,0
2002,santj002,R,L,76,69,21,32,6,1,1,0,16,6,1,6,2,0,0,1,0
2002,santj002,R,R,138,124,35,61,4,2,6,1,21,9,0,24,0,3,1,1,0
2002,santj003,L,L,88,77,15,20,5,0,0,0,7,7,0,18,1,0,2,2,0
2002,santj003,L,R,364,319,69,103,11,1,7,0,25,42,0,119,2,1,1,1,0
2002,santv001,R,L,59,47,13,17,4,0,0,0,8,10,2,12,1,0,1,1,0
2002,santv001,R,R,81,67,28,42,5,0,3,0,21,12,1,13,0,0,2,0,0
2002,sasak001,R,L,131,116,24,35,5,0,2,0,13,10,1,40,1,0,3,2,0
2002,sasak001,R,R,118,103,20,36,2,1,4,0,9,10,3,33,2,2,0,3,0
2002,saues001,L,L,101,95,14,22,2,0,2,0,9,6,0,32,2,0,0,0,0
2002,saues001,L,R,154,132,36,51,9,0,2,0,14,21,4,38,8,1,0,0,0
2002,schic002,R,L,471,451,109,183,22,5,14,1,46,17,1,141,3,0,2,1,0
2002,schic002,R,R,546,523,109,170,10,3,15,0,44,16,0,175,8,3,3,1,0
2002,schmj001,R,L,378,328,85,132,12,1,11,0,43,46,0,88,4,1,1,2,0
2002,schmj001,R,R,391,350,63,91,16,0,4,1,30,27,1,108,7,1,10,3,0
2002,schos001,L,L,142,129,26,44,3,0,5,0,13,10,0,25,8,2,1,0,0
2002,schos001,L,R,368,321,93,150,19,1,12,1,53,39,4,40,8,3,0,5,0
2002,seanr001,R,L,77,59,13,19,0,0,2,0,9,17,1,19,2,0,0,1,0
2002,seanr001,R,R,73,63,15,29,5,0,3,0,10,7,0,21,1,0,3,0,0
2002,sedls001,R,L,204,173,56,97,11,0,10,0,31,22,2,21,4,1,3,5,0
2002,sedls001,R,R,177,154,43,71,10,0,6,0,26,14,0,31,2,5,2,2,0
2002,selea001,R,L,357,317,100,143,20,1,7,0,40,30,2,44,3,3,1,6,0
2002,selea001,R,R,349,318,90,148,14,1,14,0,41,19,0,38,11,4,4,4,0
2002,seo-j001,R,R,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,sheeb001,R,L,450,406,129,207,33,3,13,0,58,39,5,61,9,3,2,0,0
2002,sheeb001,R,R,484,438,108,156,22,1,8,0,37,31,5,109,10,7,8,0,0
2002,shiej001,R,L,7,5,3,3,0,0,0,0,2,2,0,1,0,0,0,0,0
2002,shiej001,R,R,6,5,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0
2002,shies002,R,L,86,76,14,24,1,0,3,0,3,10,1,16,3,0,0,0,0
2002,shies002,R,R,102,89,17,22,2,0,1,0,8,11,0,14,8,1,1,0,0
2002,shoub001,L,L,33,29,8,15,1,0,2,0,10,3,0,10,0,1,0,0,0
2002,shoub001,L,R,38,29,7,13,3,0,1,0,6,6,1,1,0,1,1,1,0
2002,shuep001,R,L,132,115,26,34,3,1,1,0,15,16,2,27,3,0,0,1,0
2002,shuep001,R,R,156,138,30,46,8,1,2,1,18,15,0,36,4,1,1,1,0
2002,silvc001,R,L,135,120,35,47,10,1,0,0,9,12,4,15,1,1,2,0,0
2002,silvc001,R,R,215,192,53,78,11,1,4,0,30,10,2,26,11,3,7,3,0
2002,silvj001,R,L,40,29,8,17,3,0,2,0,6,8,2,3,0,1,2,0,0
2002,silvj001,R,R,61,56,17,22,2,0,1,0,6,2,1,3,2,2,0,1,0
2002,simoj001,R,L,259,226,56,98,15,0,9,0,22,27,3,31,8,3,1,2,0
2002,simoj001,R,R,341,304,78,127,20,1,9,1,37,27,1,41,6,3,5,2,0
2002,smala001,R,L,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2002,smala001,R,R,2,2,2,4,2,0,0,0,4,0,0,0,0,0,0,0,0
2002,smitb004,L,L,52,46,15,18,3,0,0,0,4,1,0,9,0,2,1,2,0
2002,smitb004,L,R,177,152,52,77,11,1,4,1,30,21,2,13,4,1,1,2,0
2002,smitd006,R,L,63,53,8,16,2,0,2,0,6,8,0,13,3,0,0,2,0
2002,smitd006,R,R,125,109,26,44,4,1,4,0,10,13,0,21,3,1,2,0,0
2002,smitm005,R,L,87,74,28,37,2,2,1,0,18,9,0,4,1,1,2,1,0
2002,smitm005,R,R,87,69,15,25,4,0,2,0,8,11,0,12,0,6,1,0,0
2002,smitr004,R,L,17,16,6,9,0,0,1,0,3,1,0,1,0,0,0,0,0
2002,smitr004,R,R,18,13,3,4,1,0,0,0,0,4,0,1,0,1,0,0,0
2002,smitt001,R,L,96,88,24,37,4,0,3,1,11,6,0,14,1,0,2,0,0
2002,smitt001,R,R,148,126,45,74,8,0,7,0,27,14,0,18,4,3,5,0,0
2002,smolj001,R,L,152,141,30,44,9,1,1,0,17,10,0,44,3,0,1,0,0
2002,smolj001,R,R,162,146,29,43,3,1,3,0,14,14,1,41,6,0,1,1,0
2002,smyts001,L,L,32,29,7,17,2,1,2,0,6,3,0,5,0,0,0,0,0
2002,smyts001,L,R,90,77,27,56,6,1,7,0,21,7,0,11,2,1,1,4,0
2002,sorir001,R,L,110,101,30,53,6,1,5,0,14,8,1,14,1,0,1,0,0
2002,sorir001,R,R,92,84,15,29,5,0,3,0,10,8,0,18,1,0,0,0,0
2002,sosaj002,R,L,223,187,54,84,10,1,6,0,30,32,0,20,1,1,0,3,0
2002,sosaj002,R,R,211,186,34,71,7,0,10,0,29,22,0,28,5,1,0,2,0
2002,spars001,R,L,434,395,121,184,22,4,11,0,65,28,1,51,8,5,2,4,0
2002,spars001,R,R,434,383,117,194,33,4,12,0,65,39,2,47,9,7,1,4,0
2002,speij001,R,L,111,104,25,42,5,0,4,0,11,7,3,22,1,0,0,0,0
2002,speij001,R,R,148,132,26,47,6,0,5,1,19,12,1,25,0,3,0,1,0
2002,spoot001,R,L,77,60,9,13,4,0,0,0,2,14,3,16,1,1,1,1,0
2002,spoot001,R,R,137,124,29,42,1,0,4,0,15,12,2,17,7,1,0,0,0
2002,sprid001,R,L,5,3,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0
2002,sprid001,R,R,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,stanj001,R,L,12,9,4,8,1,0,1,0,3,3,0,1,0,0,0,0,0
2002,stanj001,R,R,6,5,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0
2002,stanm003,L,L,140,123,33,45,6,0,2,0,19,11,0,27,3,0,1,5,0
2002,stanm003,L,R,184,162,40,58,8,2,2,0,15,17,3,17,8,0,3,2,0
2002,stard001,R,L,227,184,42,90,9,0,13,0,34,39,3,28,3,1,0,3,0
2002,stard001,R,R,327,295,66,115,9,2,12,1,32,25,1,36,8,4,2,1,0
2002,stecg001,R,L,46,39,10,16,0,0,2,0,10,5,1,6,0,0,1,1,0
2002,stecg001,R,R,92,76,17,27,4,0,2,0,10,12,0,15,2,1,0,3,0
2002,steib002,R,L,110,94,30,44,3,1,3,0,20,15,1,19,2,0,0,1,0
2002,steib002,R,R,117,99,29,51,7,3,3,0,17,12,0,23,1,3,1,2,0
2002,stepg001,R,L,91,76,27,40,7,0,2,0,16,10,0,11,2,3,1,1,0
2002,stepg001,R,R,114,94,21,35,8,0,2,0,7,15,0,23,2,2,3,0,0
2002,stepj001,R,L,137,123,33,58,7,0,6,0,20,12,1,32,1,0,0,2,0
2002,stepj001,R,R,144,128,35,61,3,1,7,1,24,10,1,24,2,3,1,2,0
2002,stews003,L,L,93,88,14,18,1,0,1,0,5,3,0,32,1,1,1,0,0
2002,stews003,L,R,171,149,35,58,8,3,3,0,19,19,5,35,1,0,1,2,0
2002,stonr001,R,L,94,80,23,41,3,0,5,0,14,13,3,13,1,0,1,0,0
2002,stonr001,R,R,241,213,55,76,7,1,4,0,34,21,0,50,6,1,4,2,0
2002,stott001,R,L,48,42,13,25,1,1,3,0,11,5,0,5,0,0,0,1,0
2002,stott001,R,R,44,41,13,20,2,1,1,0,6,2,0,7,2,0,1,0,0
2002,strap001,R,L,13,13,2,3,1,0,0,0,0,0,0,2,1,0,0,0,0
2002,strap001,R,R,17,16,4,6,0,1,0,0,0,1,1,2,0,0,0,0,0
2002,stris001,R,L,113,96,30,49,2,4,3,0,14,17,6,12,0,0,0,0,0
2002,stris001,R,R,186,165,31,52,5,2,4,1,21,16,3,57,0,2,1,2,0
2002,stule001,R,L,30,24,10,12,2,0,0,0,4,6,2,3,0,0,0,0,0
2002,stule001,R,R,23,18,5,7,2,0,0,0,3,3,0,4,0,1,1,0,0
2002,sturt001,R,L,509,443,143,239,28,1,22,2,68,60,2,64,15,2,1,3,0
2002,sturt001,R,R,499,454,128,192,29,1,11,0,64,29,0,73,11,7,6,3,0
2002,sulls001,R,L,140,126,45,78,8,2,7,0,26,12,6,26,2,1,0,1,0
2002,sulls001,R,R,217,190,48,77,5,0,8,0,30,19,5,52,3,4,2,2,0
2002,suppj001,R,L,472,424,117,180,21,3,12,0,54,40,2,49,8,1,1,6,0
2002,suppj001,R,R,440,398,112,197,21,2,20,1,58,28,1,60,8,6,3,5,0
2002,suzum001,R,L,45,35,13,17,4,0,0,0,8,10,2,4,1,0,0,0,0
2002,suzum001,R,R,55,46,11,20,3,0,2,0,15,7,0,11,3,0,1,1,0
2002,swing001,L,L,60,59,20,41,3,0,6,0,16,0,0,10,0,0,0,1,0
2002,swing001,L,R,83,77,18,35,6,1,3,0,13,5,1,13,1,0,0,1,0
2002,tallb001,L,L,11,9,2,3,1,0,0,0,1,1,0,2,0,1,0,0,0
2002,tallb001,L,R,36,33,7,12,5,0,0,0,1,3,0,3,1,0,0,0,0
2002,tam-j001,R,L,70,60,18,20,2,0,0,0,6,9,5,3,0,0,0,1,0
2002,tam-j001,R,R,118,108,38,58,8,3,2,0,30,4,0,11,7,2,3,1,0
2002,tankd001,R,L,100,80,29,52,5,0,6,2,21,18,3,12,2,0,1,1,0
2002,tankd001,R,R,145,114,30,52,10,0,4,0,21,22,0,27,4,6,2,1,0
2002,tavaj001,R,L,360,300,100,140,27,2,3,0,39,55,5,32,9,1,3,1,0
2002,tavaj001,R,R,354,310,88,137,27,2,6,0,50,19,2,35,14,14,10,1,0
2002,tayla001,R,L,9,9,4,7,0,0,1,0,2,0,0,1,0,0,0,0,0
2002,tayla001,R,R,14,14,4,8,1,0,1,0,4,0,0,5,0,0,0,0,0
2002,tejem001,L,L,138,114,26,44,6,0,4,0,15,20,1,22,2,2,1,1,0
2002,tejem001,L,R,473,422,118,191,28,3,13,0,48,40,2,73,11,4,4,3,0
2002,telfa001,R,L,53,44,12,21,3,0,2,0,4,9,1,9,0,0,0,0,0
2002,telfa001,R,R,64,51,18,28,3,2,1,0,13,6,1,10,1,4,1,2,0
2002,tessj001,R,L,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2002,tessj001,R,R,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2002,teutn001,L,L,8,7,2,2,0,0,0,0,0,1,1,2,0,0,0,0,0
2002,teutn001,L,R,28,26,11,15,4,0,0,0,7,2,0,2,1,0,0,0,0
2002,thomj005,R,L,405,368,105,166,20,1,13,0,42,26,8,58,1,0,6,5,0
2002,thomj005,R,R,395,363,96,178,29,4,15,0,62,18,1,49,1,2,7,5,0
2002,thurc001,R,L,148,123,29,54,10,0,5,0,17,23,1,32,1,2,0,0,0
2002,thurc001,R,R,162,139,36,62,6,1,6,0,16,22,1,24,2,0,1,0,0
2002,thurm002,R,L,68,61,22,30,5,0,1,1,9,7,1,9,1,0,0,0,0
2002,thurm002,R,R,84,76,23,33,5,1,1,0,14,5,0,14,4,1,2,0,0
2002,timlm001,R,L,137,126,26,41,1,1,4,0,10,10,2,12,5,1,0,0,0
2002,timlm001,R,R,239,228,49,94,12,0,11,0,29,4,0,38,5,4,2,1,0
2002,tollb001,R,L,136,118,44,70,11,0,5,0,19,11,2,12,1,0,3,4,0
2002,tollb001,R,R,152,139,44,78,14,1,6,1,21,8,0,21,5,1,2,2,0
2002,tomkb001,R,L,411,374,101,160,24,4,9,0,35,31,6,56,4,2,1,3,0
2002,tomkb001,R,R,460,421,111,206,23,3,22,0,62,29,3,70,10,0,5,5,0
2002,torrs001,R,L,66,56,13,14,1,0,0,0,4,9,1,4,0,0,1,0,0
2002,torrs001,R,R,61,53,15,25,2,1,2,0,5,4,0,8,5,3,1,0,0
2002,towej001,R,L,63,57,23,47,3,0,7,0,14,5,0,7,1,0,0,1,0
2002,towej001,R,R,61,59,19,33,2,0,4,0,10,0,0,6,1,0,1,1,0
2002,tracs001,R,L,356,318,74,114,11,1,9,0,34,34,3,46,8,0,2,2,0
2002,tracs001,R,R,385,342,96,136,17,1,7,1,33,35,1,59,6,0,7,1,0
2002,tromm001,R,L,10,9,4,9,2,0,1,1,4,1,0,1,0,0,0,0,0
2002,tromm001,R,R,13,13,6,12,3,0,1,0,3,0,0,2,0,0,0,0,0
2002,trujj001,R,L,10,5,1,1,0,0,0,0,1,5,0,2,1,0,0,0,0
2002,trujj001,R,R,8,6,3,7,1,0,1,0,2,1,0,1,0,1,0,0,0
2002,tuckt001,R,L,98,78,21,31,5,1,1,0,7,16,6,8,2,0,3,1,0
2002,tuckt001,R,R,178,160,48,77,15,1,4,0,24,15,3,34,3,0,2,1,0
2002,urbiu001,R,L,129,113,29,53,6,0,6,0,15,14,4,26,1,0,0,2,0
2002,urbiu001,R,R,113,105,15,29,4,2,2,0,8,6,1,45,0,0,1,1,0
2002,valdi001,R,L,448,411,105,172,20,1,15,1,44,32,1,52,7,4,0,1,0
2002,valdi001,R,R,370,344,89,146,20,2,11,1,41,15,0,50,6,5,2,3,1
2002,vancc001,L,L,7,3,1,4,0,0,1,0,1,3,0,0,0,1,0,0,0
2002,vancc001,L,R,13,12,3,6,0,0,1,0,2,1,0,1,0,0,0,0,0
2002,vanha001,L,L,16,11,4,7,0,0,1,0,2,5,0,0,1,0,0,0,0
2002,vanha001,L,R,115,111,34,47,10,0,1,0,10,1,0,5,3,0,2,1,0
2002,vanpt001,R,L,144,127,37,63,8,0,6,0,16,17,1,37,0,0,0,0,0
2002,vanpt001,R,R,181,164,43,80,13,0,8,0,36,12,0,48,2,3,1,1,0
2002,vazqj001,R,L,471,420,118,207,24,4,19,1,49,40,5,86,8,1,8,2,0
2002,vazqj001,R,R,500,476,125,190,32,3,9,0,54,9,1,93,9,3,7,5,0
2002,venam002,L,L,72,62,17,24,2,1,1,0,7,8,0,9,0,1,1,0,0
2002,venam002,L,R,96,84,28,45,3,1,4,0,20,6,2,7,4,1,3,2,0
2002,vered001,R,L,143,116,22,37,3,0,4,0,11,24,4,27,2,0,1,2,0
2002,vered001,R,R,203,183,45,80,7,2,8,0,25,15,0,41,9,2,2,1,0
2002,villb001,R,L,65,56,16,19,3,0,0,0,5,7,2,13,3,1,0,1,0
2002,villb001,R,R,68,61,13,19,0,0,2,0,7,5,0,12,3,1,1,0,0
2002,villr001,L,L,133,120,28,40,6,0,2,0,15,8,0,24,4,4,0,1,0
2002,villr001,L,R,266,232,67,112,17,5,6,0,40,26,3,31,8,1,5,2,0
2002,vizcl001,R,L,128,111,25,35,7,0,1,0,13,12,2,32,1,1,2,2,0
2002,vizcl001,R,R,198,176,30,50,5,0,5,0,14,18,2,47,5,2,1,1,0
2002,vosbe001,L,L,6,5,3,7,1,0,1,0,4,1,0,0,0,0,0,0,0
2002,vosbe001,L,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,voylb001,R,L,55,44,14,24,2,1,2,0,9,10,1,11,1,0,1,0,0
2002,voylb001,R,R,76,65,17,33,5,1,3,0,11,8,0,15,0,2,1,0,0
2002,wagnb001,L,L,65,61,11,15,1,0,1,0,4,4,0,21,1,0,0,0,0
2002,wagnb001,L,R,224,199,40,65,7,0,6,0,18,18,5,67,5,2,2,3,0
2002,waket001,R,L,332,295,57,95,18,1,6,0,26,34,1,62,7,1,0,2,0
2002,waket001,R,R,325,297,64,102,11,0,9,1,32,17,1,72,9,8,1,2,0
2002,walkj001,L,L,94,89,18,40,1,0,7,0,18,3,0,26,1,2,0,0,0
2002,walkj001,L,R,81,72,14,23,1,1,2,0,8,6,1,14,0,2,0,1,0
2002,walkk001,L,L,23,21,5,10,2,0,1,0,2,2,0,8,0,0,0,0,0
2002,walkk001,L,R,19,15,7,13,1,1,1,0,3,3,1,3,0,0,1,0,0
2002,walkp001,R,L,312,271,78,132,19,1,11,0,41,35,4,36,8,2,2,2,0
2002,walkp001,R,R,287,264,67,108,20,0,7,1,35,16,1,44,9,1,2,4,0
2002,walkt003,R,L,20,17,4,9,2,0,1,0,3,3,1,4,0,0,0,0,0
2002,walkt003,R,R,29,27,7,13,0,0,2,0,5,2,0,3,0,0,0,0,0
2002,walld002,R,L,41,36,5,7,0,1,0,0,4,4,1,9,0,0,0,1,0
2002,walld002,R,R,45,41,12,24,3,0,3,0,12,3,0,4,0,1,0,0,0
2002,washj001,L,L,201,181,36,64,13,0,5,0,15,15,0,35,0,2,0,3,0
2002,washj001,L,R,651,598,147,228,37,1,14,0,50,44,1,104,8,1,4,4,0
2002,watsm001,L,L,11,9,2,2,0,0,0,0,1,1,0,1,0,0,0,1,0
2002,watsm001,L,R,13,10,6,10,1,0,1,0,6,3,0,0,0,0,0,0,0
2002,waynj001,R,L,51,42,9,15,3,0,1,0,5,8,0,7,1,0,0,1,0
2002,waynj001,R,R,54,48,13,23,4,0,2,0,7,5,0,9,1,0,0,1,0
2002,weatd001,R,L,127,105,28,34,4,1,0,0,16,16,5,26,2,1,2,3,0
2002,weatd001,R,R,204,177,41,66,5,1,6,0,20,20,2,35,10,2,4,1,0
2002,weavj002,R,L,428,387,90,140,26,3,6,0,29,28,4,71,6,8,3,2,0
2002,weavj002,R,R,412,385,103,156,21,1,10,0,47,20,0,61,5,3,3,1,0
2002,webeb001,R,L,121,103,25,38,8,1,1,0,13,15,3,13,3,0,1,2,0
2002,webeb001,R,R,191,178,45,64,10,0,3,0,15,7,0,30,14,3,3,0,0
2002,wellb002,R,L,121,110,39,55,7,0,3,0,16,11,1,20,0,0,0,0,0
2002,wellb002,R,R,140,130,39,58,4,0,5,1,26,5,0,10,4,1,2,2,0
2002,welld001,L,L,223,202,43,70,12,0,5,0,19,14,0,35,5,3,2,2,0
2002,welld001,L,R,650,610,167,260,39,3,16,0,68,31,2,102,8,2,4,3,0
2002,wellk001,R,L,406,361,99,152,14,3,11,1,39,40,7,45,9,2,0,3,0
2002,wellk001,R,R,439,394,98,151,21,1,10,0,42,31,4,89,12,5,7,2,0
2002,westj001,R,L,100,89,26,46,6,1,4,2,22,10,1,11,2,0,1,0,0
2002,westj001,R,R,85,80,24,36,4,1,2,0,15,2,0,9,2,1,1,1,0
2002,whitg001,L,L,97,89,18,27,4,1,1,0,8,5,0,20,1,2,1,0,0
2002,whitg001,L,R,122,116,31,49,8,2,2,0,12,5,2,21,2,0,0,0,1
2002,whitr002,R,L,99,87,26,44,6,3,2,0,6,10,3,13,3,0,1,1,0
2002,whitr002,R,R,165,148,36,53,7,2,2,0,21,11,2,28,4,1,2,3,0
2002,wickb001,R,L,86,80,22,33,5,0,2,0,12,6,0,18,1,0,0,0,0
2002,wickb001,R,R,73,68,20,27,4,0,1,0,6,4,0,18,0,1,0,0,0
2002,wiggs001,L,L,8,8,2,2,0,0,0,0,1,0,0,3,1,0,0,0,0
2002,wiggs001,L,R,5,4,3,7,1,0,1,0,1,1,0,0,0,0,0,0,0
2002,willd002,L,L,40,35,3,4,1,0,0,0,4,2,0,11,1,3,0,0,0
2002,willd002,L,R,155,129,35,72,8,1,9,0,17,22,2,22,1,1,2,1,0
2002,willj002,L,L,17,15,4,4,0,0,0,0,3,2,0,5,0,0,0,0,0
2002,willj002,L,R,37,30,11,19,2,0,2,0,7,5,0,6,0,1,0,1,0
2002,willm005,R,L,137,121,34,44,7,0,1,0,12,14,1,22,1,0,2,0,0
2002,willm005,R,R,121,111,20,38,1,1,5,1,14,7,2,21,2,1,2,0,0
2002,wills002,R,L,124,101,20,36,5,1,3,0,12,18,4,29,1,2,2,1,0
2002,wills002,R,R,175,153,26,36,4,0,2,0,14,18,1,55,3,0,3,1,0
2002,willw001,R,L,192,176,32,53,3,0,6,0,10,14,2,41,5,2,0,0,0
2002,willw001,R,R,220,203,52,75,9,1,4,0,17,11,0,35,4,2,3,1,0
2002,wilsk001,R,L,39,37,14,30,4,0,4,1,11,1,0,6,0,0,0,1,0
2002,wilsk001,R,R,52,45,15,31,5,1,3,0,12,4,0,4,1,2,0,1,0
2002,wilsp001,R,L,408,359,111,188,28,5,13,0,50,40,2,46,13,3,2,4,0
2002,wilsp001,R,R,443,404,108,177,19,1,16,1,56,27,0,65,9,10,0,2,0
2002,wisem001,R,L,9,8,3,3,0,0,0,0,2,0,0,2,0,0,1,0,0
2002,wisem001,R,R,24,22,4,5,1,0,0,0,1,1,0,4,1,1,0,0,0
2002,witaj001,R,L,115,101,23,30,5,1,0,0,5,13,2,27,1,1,0,0,0
2002,witaj001,R,R,161,147,35,51,7,0,3,0,11,8,1,27,7,3,2,1,0
2002,wohlm001,R,L,133,117,30,50,5,0,5,0,21,13,3,26,1,1,0,2,0
2002,wohlm001,R,R,171,155,41,52,8,0,1,0,20,13,0,20,5,2,1,0,0
2002,wolfr001,L,L,141,120,31,53,8,1,4,0,12,18,0,34,2,1,1,1,0
2002,wolfr001,L,R,714,652,141,228,24,3,19,1,60,45,5,138,12,6,6,5,0
2002,woodk002,R,L,436,363,81,124,19,0,8,0,34,61,0,100,10,4,6,2,0
2002,woodk002,R,R,459,401,88,152,20,1,14,1,47,36,5,117,13,12,7,3,0
2002,woods001,R,L,33,31,10,20,2,1,2,0,7,2,1,5,1,0,0,0,0
