game.key,game.date,game.number,site.key,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
CL1187205290,1872-05-29,0,,1,CL1,BL1,1,0,1,0,1,,39,2,11,14,3,0,0,,2,,1,,1,0,0,0,0,0,1,,11,1,1,1,0,0,0,0,1,0,27,,,5,0,5,6,1,0,0,0,1,,1,,0,0,0,,2,0,,,,,,,1,27,41,26,5,10,1,0,1
CL1187205300,1872-05-30,0,,1,CL1,BL1,1,0,1,0,1,,36,4,11,13,2,0,0,,2,,1,,0,1,0,0,0,,,,6,1,1,0,0,0,1,0,1,0,27,,,13,0,16,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,,,,0,0,
CL1187206010,1872-06-01,0,,1,CL1,BL1,1,1,0,0,1,,45,7,10,10,0,0,0,,5,,2,,0,0,0,0,0,,,,10,1,1,1,0,0,0,1,0,0,30,,,4,0,4,5,1,0,0,0,3,,2,,0,0,0,,1,0,,,,,,,1,30,50,30,9,11,,0,
CL1187206150,1872-06-15,0,,1,CL1,NY2,1,1,0,0,1,,48,11,16,19,3,0,0,,8,,2,,1,0,0,0,0,,0,,12,1,1,1,0,0,0,1,0,0,27,,,4,0,6,7,1,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,38,27,8,3,1,0,
CL1187206220,1872-06-22,0,,1,CL1,PH1,1,0,1,0,1,,39,8,16,19,3,0,0,,6,,0,,0,0,0,0,0,,,,4,1,1,1,0,0,0,0,1,0,27,,,9,0,12,13,1,0,0,0,1,,0,,0,0,0,,1,0,,,,,,,1,27,32,27,3,2,0,0,0
BS1187207010,1872-07-01,0,,0,CL1,BS1,1,0,1,0,1,,36,0,8,9,1,0,0,,0,,0,,0,0,0,0,0,0,0,,9,1,1,1,0,0,0,0,1,0,27,,,17,0,21,26,3,1,0,0,0,,0,,0,0,0,,1,0,,,,,,,1,27,,27,12,,0,0,2
BS1187207020,1872-07-02,0,,0,CL1,BS1,1,0,1,0,1,,42,8,11,12,1,0,0,,5,,2,,1,0,0,0,0,4,0,,9,1,1,1,0,0,0,0,1,0,27,,,9,0,11,13,2,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,1,27,,27,13,,1,0,1
NY2187207040,1872-07-04,0,,0,CL1,NY2,1,0,1,0,1,,32,1,7,10,1,1,0,,1,,2,,3,0,0,0,0,1,1,,6,1,1,1,0,0,0,0,1,0,27,,,20,0,23,23,0,0,0,0,1,,1,,0,0,0,,1,0,,,,,,,1,27,44,27,6,11,0,0,1
BR2187207050,1872-07-05,0,,0,CL1,BR2,1,0,1,0,1,,40,3,5,5,0,0,0,,2,,1,,0,0,0,0,0,,,,11,1,1,1,0,0,0,0,1,0,27,,,10,0,12,17,1,2,0,0,3,,0,,0,0,0,,,0,,,,,,,1,27,47,27,14,6,,0,
BR1187207060,1872-07-06,0,,0,CL1,BR1,1,1,0,0,1,,59,24,26,31,3,1,0,,11,,2,,0,0,0,0,0,5,0,,10,1,1,1,0,0,0,1,0,0,27,,,5,0,8,12,2,1,0,0,0,,0,,0,0,0,,3,0,,,,,,,1,27,43,27,11,5,1,0,1
PH1187207080,1872-07-08,0,,0,CL1,PH1,1,0,1,0,1,,46,8,11,11,0,0,0,,6,,0,,0,0,0,0,0,,0,,11,1,1,1,0,0,0,0,1,0,27,,,13,0,12,13,1,0,0,0,1,,0,,0,0,0,,,0,,,,,,,1,27,53,27,13,13,3,0,
BL1187207090,1872-07-09,0,,0,CL1,BL1,1,0,1,0,1,,41,5,9,,,,0,,4,,0,,0,0,0,0,0,,,,9,1,1,1,0,0,0,0,1,0,27,,,7,0,12,,,,1,0,0,,0,,0,0,0,,,0,,,,,,,1,27,39,27,7,5,1,0,
CL1187208170,1872-08-17,0,,1,CL1,BS1,1,0,1,0,1,,43,7,12,14,2,0,0,,6,,0,,1,0,0,0,0,0,1,,9,1,1,1,0,0,0,0,1,0,27,,,18,0,16,27,7,2,0,0,2,,1,,0,0,0,,0,0,,,,,,,1,27,50,27,8,15,2,0,1
CL1187208190,1872-08-19,0,,1,CL1,BS1,1,0,1,0,1,,41,7,13,13,0,0,0,,6,,0,,0,0,0,0,0,,,,7,1,1,0,0,0,1,0,1,0,27,,,12,0,15,,,,,0,2,,0,,0,0,0,,,0,,,,,,,1,27,,,,10,,0,1
TRO187204260,1872-04-26,0,,0,MID,TRO,1,0,1,0,1,,32,0,6,6,0,0,0,,0,,0,,2,0,0,0,0,0,1,,5,1,1,1,0,0,0,0,1,0,27,,,10,0,13,18,2,0,1,0,0,,1,,0,0,0,,1,0,,,,,,,1,27,49,27,18,4,0,0,1
TRO187204270,1872-04-27,0,,0,MID,TRO,1,0,1,0,1,,44,10,11,,,,0,,6,,0,,0,0,0,0,0,,,,7,1,1,1,0,0,0,0,1,0,27,,,27,0,21,,,,2,0,0,,0,,0,0,0,,,0,,,,,,,1,27,57,27,16,14,1,0,
NY2187204290,1872-04-29,0,,0,MID,NY2,1,0,1,0,1,,31,0,3,3,0,0,0,,0,,0,,2,0,0,0,0,0,0,,4,1,1,1,0,0,0,0,1,0,27,,,12,0,12,13,1,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,56,27,20,9,1,0,1
MID187205020,1872-05-02,0,,1,MID,BR2,1,1,0,0,1,,43,8,12,14,2,0,0,,6,,0,,0,0,0,0,0,,,,3,1,1,1,0,0,0,1,0,0,27,,,2,0,6,7,1,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,,,,,0,
MID187205160,1872-05-16,0,,1,MID,TRO,1,0,1,0,1,,42,10,10,,,,,,,,0,,0,0,0,0,0,,,,5,1,1,1,0,0,0,0,1,0,27,,,18,0,18,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,27,21,,,0,
MID187205220,1872-05-22,0,,1,MID,CL1,1,1,0,0,1,,49,10,10,,,,,,6,,0,,0,0,0,0,0,,,,12,1,1,1,0,0,0,1,0,0,27,,,5,0,11,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,,,,,0,
BL1187205240,1872-05-24,0,,0,MID,BL1,1,0,1,0,1,,37,6,8,10,0,1,0,,2,,2,,3,0,0,0,0,3,0,,6,1,1,1,0,0,0,0,1,0,27,,,13,0,10,10,0,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,1,27,50,27,13,10,0,0,0
PH1187205290,1872-05-29,0,,0,MID,PH1,1,0,1,0,1,,45,11,14,16,2,0,0,,4,,0,,0,2,0,0,0,1,0,,7,1,1,0,0,0,1,0,1,0,27,,,27,0,23,,,,,0,2,,0,,0,0,0,,1,0,,,,,,,1,27,58,27,15,16,1,0,2
NY2187206030,1872-06-03,0,,0,MID,NY2,1,0,1,0,1,,37,4,9,11,0,1,0,,1,,0,,1,0,0,0,0,1,1,,6,1,1,1,0,0,0,0,1,0,27,,,6,0,10,10,0,0,0,0,1,,0,,0,0,0,,1,0,,,,,,,1,27,50,27,16,7,1,0,0
BS1187206150,1872-06-15,0,,0,MID,BS1,1,0,1,0,1,,39,3,10,12,2,0,0,,2,,0,,0,0,0,0,0,,,,9,1,1,1,0,0,0,0,1,0,27,,,24,0,23,29,3,0,1,0,0,,0,,0,0,0,,,0,,,,,,,1,27,50,27,12,11,1,0,
MID187206210,1872-06-21,0,,1,MID,BR1,1,1,0,0,1,,60,26,33,,,,1,,18,,0,,0,0,0,0,0,,,,7,1,1,1,0,0,0,1,0,0,27,,,6,0,13,,,,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,,,,,0,
MID187207030,1872-07-03,0,,1,MID,BS1,1,0,1,0,1,,46,6,13,,,,,,4,,0,,0,0,0,0,0,,,,13,1,1,1,0,0,0,0,1,0,27,,,16,0,16,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,27,14,,0,0,
MID187207040,1872-07-04,0,,1,MID,BS1,1,0,1,0,1,,45,12,15,,,,,,7,,0,,0,0,0,0,0,,,,9,1,1,1,0,0,0,0,1,0,24,,,25,0,25,,,,,0,0,,0,,0,0,0,,,0,,,,,,,1,24,,24,13,,1,0,
MID187207230,1872-07-23,0,,1,MID,TRO,1,0,1,0,1,,33,0,7,10,1,1,0,,0,,0,,0,0,0,0,0,,,,6,1,1,1,0,0,0,0,1,0,27,,,7,0,12,16,4,0,0,0,0,,2,,0,0,0,,,0,,,,,,,1,27,,,,,,0,
MID187207270,1872-07-27,0,,1,MID,NY2,1,0,1,0,1,,42,9,9,11,2,0,0,,5,,0,,0,0,0,0,0,,,,6,1,1,1,0,0,0,0,1,0,27,,,26,0,23,26,3,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,,,,0,0,
BL1187208010,1872-08-01,0,,0,MID,BL1,1,0,1,0,1,,21,4,6,7,1,0,0,,1,,1,,2,0,0,0,0,,,,3,1,1,1,0,0,0,0,1,0,15,,,8,0,9,12,0,0,1,0,0,,0,,0,0,0,,,0,,,,,,,1,15,28,15,6,7,0,0,0
BL1187208020,1872-08-02,0,,0,MID,BL1,1,0,1,0,1,,45,9,9,,,,,,6,,0,,0,0,0,0,0,0,0,,9,1,1,0,0,0,1,0,1,0,27,,,19,0,14,,,,,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,54,27,9,18,0,0,0
PH1187208030,1872-08-03,0,,0,MID,PH1,1,0,1,0,1,,37,4,9,11,0,1,0,,3,,0,,2,0,0,0,0,,,,6,1,1,1,0,0,0,0,1,0,27,,,17,0,17,21,2,1,0,0,2,,0,,0,0,0,,,0,,,,,,,1,27,48,27,9,12,0,0,
NY2187208050,1872-08-05,0,,0,MID,NY2,1,0,1,0,1,,35,3,5,6,1,0,0,,2,,1,,0,0,0,0,0,0,1,,6,1,1,1,0,0,0,0,1,0,27,,,14,0,19,25,6,0,0,0,5,,2,,0,0,0,,2,0,,,,,,,1,27,45,27,11,7,0,0,2
BR2187208060,1872-08-06,0,,0,MID,BR2,1,0,1,0,1,,46,8,17,19,2,0,0,,7,,1,,0,2,0,0,0,0,0,,12,1,1,1,0,0,0,0,1,0,27,,,15,0,14,16,0,1,0,0,2,,0,,0,0,0,,0,0,,,,,,,1,27,43,27,8,8,0,0,0
MID187208090,1872-08-09,0,,1,MID,BR2,1,0,1,0,1,,42,8,15,,,,,,5,,,,,0,0,0,0,,,,,1,1,1,0,0,0,0,1,0,27,,,11,0,17,,,,,0,,,,,0,0,0,,,0,,,,,,,1,27,,,,,,0,
BL1187204220,1872-04-22,0,,0,NY2,BL1,1,0,1,0,1,,39,8,9,11,2,0,0,,6,,0,,3,0,0,0,0,0,0,,4,1,1,1,0,0,0,0,1,0,27,,,14,0,18,19,1,0,0,0,0,,1,,0,0,0,,1,0,,,,,,,1,27,49,27,13,9,2,0,8
WS3187204230,1872-04-23,0,,0,NY2,WS3,1,1,0,0,1,,60,25,21,26,5,0,0,,12,,3,,0,0,0,0,0,6,1,,11,1,1,1,0,0,0,1,0,0,27,,,5,0,15,17,2,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,49,27,19,3,0,0,3
WS4187204240,1872-04-24,0,,0,NY2,WS4,1,1,0,0,1,,43,11,8,8,0,0,0,,6,,0,,0,0,0,0,0,,,,,1,1,1,0,0,0,1,0,0,27,,,7,0,8,8,0,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,27,14,,0,0,
BL1187204250,1872-04-25,0,,0,NY2,BL1,1,1,0,0,1,,53,13,16,20,2,1,0,,8,,0,,0,0,0,0,0,1,1,,7,1,1,1,0,0,0,1,0,0,33,,,11,0,21,21,0,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,1,33,46,33,8,5,0,0,3
NY2187204290,1872-04-29,0,,1,NY2,MID,1,1,0,0,1,,45,12,12,13,1,0,0,,7,,0,,0,0,0,0,0,2,0,,6,1,1,1,1,0,0,1,0,0,27,,,0,0,3,3,0,0,0,0,0,,2,,0,0,0,,,0,,,,,,,1,27,35,27,6,2,1,0,0
NY2187205040,1872-05-04,0,,1,NY2,BL1,1,1,0,0,1,,46,11,11,14,3,0,0,,5,,2,,1,0,0,0,0,1,0,,7,1,1,1,0,0,0,1,0,0,30,,,9,0,12,12,0,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,30,49,30,10,9,1,0,4
NY2187205080,1872-05-08,0,,1,NY2,BS1,1,0,1,0,1,,35,2,4,4,0,0,0,,2,,1,,2,0,0,0,0,0,0,,7,1,1,1,0,0,0,0,1,0,27,,,9,0,17,21,2,1,0,0,1,,1,,0,0,0,,1,0,,,,,,,1,27,44,27,11,6,2,0,0
BS1187205110,1872-05-11,0,,0,NY2,BS1,1,0,1,0,1,,33,2,5,6,1,0,0,,2,,1,,1,0,0,0,0,1,0,,5,1,1,1,0,0,0,0,1,0,27,,,4,0,8,10,2,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,1,27,47,27,16,4,0,0,0
NY2187205150,1872-05-15,0,,1,NY2,TRO,1,0,1,0,1,,36,1,9,12,1,1,0,,0,,0,,2,0,0,0,0,0,0,,8,1,1,1,0,0,0,0,1,0,27,,,5,0,7,8,1,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,46,27,12,7,0,0,0
BR1187205180,1872-05-18,0,,0,NY2,BR1,1,1,0,0,1,,61,24,21,30,2,2,1,,13,,4,,0,0,0,0,0,,0,,14,1,1,0,0,0,1,1,0,1,27,,,6,0,11,,,,,0,2,,1,,0,0,0,,2,0,,,,,,,1,27,48,27,12,9,2,0,4
NY2187205210,1872-05-21,0,,1,NY2,CL1,1,1,0,0,1,,48,15,16,18,2,0,0,,10,,2,,0,0,0,0,0,1,0,,8,1,1,1,0,0,0,1,0,0,27,,,6,0,11,14,1,1,0,0,0,,2,,0,0,0,,0,0,,,,,,,1,27,45,27,12,6,2,0,1
NY2187206010,1872-06-01,0,,1,NY2,PH1,1,1,0,0,1,,32,3,5,7,2,0,0,,2,,1,,2,1,0,0,0,3,0,,4,1,1,1,0,0,0,1,0,0,27,,,2,0,9,10,1,0,0,0,3,,3,,0,0,0,,1,0,,,,,,,1,27,31,27,3,1,0,0,0
NY2187206030,1872-06-03,0,,1,NY2,MID,1,1,0,0,1,,38,6,10,10,0,0,0,,4,,1,,0,0,0,0,0,0,1,,6,1,1,1,0,0,0,1,0,0,27,,,4,0,9,11,0,1,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,45,27,12,6,1,0,3
TRO187206060,1872-06-06,0,,0,NY2,TRO,1,1,0,0,1,,44,8,12,12,0,0,0,,5,,0,,2,1,0,0,0,,,,9,1,1,1,0,0,0,1,0,0,27,,,2,0,6,6,0,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,41,27,11,3,1,0,0
PH1187206080,1872-06-08,0,,0,NY2,PH1,1,0,1,0,1,,33,0,5,5,0,0,0,,0,,1,,1,0,0,0,0,0,1,,7,1,1,0,0,0,1,0,1,0,27,,,19,0,25,,,,,0,0,,1,,0,0,0,,3,0,,,,,,,1,27,48,27,12,9,2,0,1
NY2187206100,1872-06-10,0,,1,NY2,BS1,1,0,1,0,1,,42,2,13,13,0,0,0,,2,,3,,2,1,0,0,0,1,3,,10,1,1,1,0,0,0,0,1,0,33,,,3,0,8,9,1,0,0,0,2,,0,,0,0,0,,1,0,,,,,,,1,33,55,33,16,6,2,0,1
NY2187206110,1872-06-11,0,,1,NY2,TRO,1,1,0,0,1,,44,12,15,21,1,1,1,,9,,3,,1,0,0,0,0,0,0,,8,1,1,1,0,0,0,1,0,0,27,,,4,0,7,8,1,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,39,27,8,4,0,0,0
CL1187206150,1872-06-15,0,,0,NY2,CL1,1,0,1,0,1,,35,4,6,7,1,0,0,,4,,0,,0,1,0,0,0,,0,,4,1,1,1,0,0,0,0,1,0,27,,,11,0,16,19,3,0,0,0,2,,1,,0,0,0,,,0,,,,,,,1,27,49,27,14,8,0,0,
TRO187206170,1872-06-17,0,,0,NY2,TRO,1,1,0,0,1,,41,6,13,13,0,0,0,,4,,1,,1,0,0,0,0,2,1,,9,1,1,1,0,0,0,1,0,0,27,,,5,0,9,12,3,0,0,0,0,,1,,0,0,0,,1,0,,,,,,,1,27,37,27,7,3,0,0,1
TRO187206200,1872-06-20,0,,0,NY2,TRO,1,0,1,0,1,,36,2,8,10,2,0,0,,2,,2,,2,0,0,0,0,0,2,,9,1,1,1,0,0,0,0,1,0,27,,,13,0,18,23,5,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,38,27,8,3,0,0,1
NY2187206290,1872-06-29,0,,1,NY2,BR1,1,1,0,0,1,,60,27,25,31,3,0,1,,15,,1,,0,0,0,0,0,3,1,,7,1,1,1,0,0,0,1,0,0,27,,,8,0,14,15,1,0,0,0,1,,0,,0,0,0,,1,0,,,,,,,1,27,41,27,6,8,0,0,0
NY2187207020,1872-07-02,0,,1,NY2,BR2,1,0,1,0,1,,46,10,13,17,2,1,0,,4,,0,,0,1,0,0,0,0,0,,9,1,1,1,0,0,0,0,1,0,27,,,11,0,16,19,1,1,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,44,27,11,6,0,0,0
NY2187207040,1872-07-04,0,,1,NY2,CL1,1,1,0,0,1,,55,20,23,23,0,0,0,,12,,1,,1,0,0,0,0,3,0,,9,1,1,1,0,0,0,1,0,0,27,,,1,0,7,10,1,1,0,0,2,,3,,0,0,0,,0,0,,,,,,,1,27,41,27,11,3,0,0,0
BR2187207080,1872-07-08,0,,0,NY2,BR2,1,1,0,0,1,,49,17,18,27,4,1,1,,10,,5,,0,0,0,0,0,,1,,10,1,1,1,0,0,0,1,0,0,27,,,10,0,9,12,3,0,0,0,5,,0,,0,0,0,,1,0,,,,,,,1,27,42,27,10,5,0,0,1
NY2187207130,1872-07-13,0,,1,NY2,PH1,1,1,0,0,1,,41,8,14,17,3,0,0,,6,,0,,0,0,0,0,0,4,1,,11,1,1,1,1,0,0,1,0,0,27,,,0,0,5,5,0,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,49,27,18,4,1,0,0
PH1187207200,1872-07-20,0,,0,NY2,PH1,1,1,0,0,1,,46,11,14,17,3,0,0,,9,,0,,3,0,0,0,0,3,2,,8,1,1,1,0,0,0,1,0,0,27,,,6,0,12,16,2,1,0,0,1,,1,,0,0,0,,0,0,,,,,,,1,27,44,27,11,6,1,0,0
MID187207270,1872-07-27,0,,0,NY2,MID,1,1,0,0,1,,60,26,23,26,3,0,0,,17,,0,,0,0,0,0,0,,,,7,1,1,1,0,0,0,1,0,0,27,,,9,0,9,11,2,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,,,,,0,0,
NY2187208010,1872-08-01,0,,1,NY2,BR2,1,1,0,0,1,,38,5,10,11,1,0,0,,5,,1,,0,0,0,0,0,4,0,,10,1,1,1,0,0,0,1,0,0,27,,,4,0,8,8,0,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,40,27,8,5,0,0,0
NY2187208050,1872-08-05,0,,1,NY2,MID,1,1,0,0,1,,50,14,19,25,6,0,0,,6,,5,,2,0,0,0,0,1,0,,14,1,1,1,0,0,0,1,0,0,27,,,3,0,5,6,1,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,1,27,47,27,13,7,1,0,1
NY2187208080,1872-08-08,0,,1,NY2,BL1,1,0,1,0,1,,51,8,9,9,0,0,0,,4,,5,,1,1,0,0,0,3,2,,12,1,1,1,0,0,0,0,1,0,36,,,12,0,18,20,2,0,0,0,0,,1,,0,0,0,,1,0,,,,,,,1,36,59,36,13,10,0,0,1
BS1187208100,1872-08-10,0,,0,NY2,BS1,1,0,1,0,1,,36,3,9,11,0,1,0,,3,,0,,1,0,0,0,0,0,0,,6,1,1,1,0,0,0,0,1,0,27,,,9,0,16,22,4,1,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,45,27,13,5,1,0,0
NY2187208130,1872-08-13,0,,1,NY2,BS1,1,0,1,0,1,,31,2,2,2,0,0,0,,1,,0,,0,2,0,0,0,0,0,,2,1,1,1,0,0,0,0,1,0,27,,,4,0,10,10,0,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,42,27,9,6,1,0,1
PH1187208190,1872-08-19,0,,0,NY2,PH1,1,0,1,0,1,,49,12,14,14,0,0,0,,4,,1,,2,0,0,0,0,,1,,11,1,1,1,0,0,0,0,1,0,27,,,14,0,21,25,2,1,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,41,27,9,5,0,0,0
BL1187208200,1872-08-20,0,,0,NY2,BL1,1,0,1,0,1,,37,5,9,10,1,0,0,,3,,0,,2,1,0,0,0,,,,5,1,1,1,0,0,0,0,1,0,27,,,11,0,9,13,1,0,1,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,44,27,7,10,0,0,0
BR2187208220,1872-08-22,0,,0,NY2,BR2,1,1,0,0,1,,51,15,16,21,3,1,0,,8,,0,,0,0,0,0,0,0,1,,9,1,1,1,0,0,0,1,0,0,27,,,4,0,10,12,0,1,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,40,27,10,3,1,0,0
BR1187208240,1872-08-24,0,,0,NY2,BR1,1,1,0,0,1,,42,7,13,16,1,1,0,,6,,0,,1,1,0,0,0,1,0,,8,1,1,1,0,0,0,1,0,0,27,,,2,0,9,9,0,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,1,27,42,27,11,4,1,0,0
NY2187208260,1872-08-26,0,,1,NY2,BL1,1,0,1,0,1,,38,7,7,7,0,0,0,,3,,2,,2,0,0,0,0,0,0,,6,1,1,1,0,0,0,0,1,0,27,,,10,0,16,20,4,0,0,0,0,,2,,0,0,0,,0,0,,,,,,,1,27,47,27,11,9,0,0,1
BS1187208310,1872-08-31,0,,0,NY2,BS1,1,0,1,0,1,,34,2,4,4,0,0,0,,1,,0,,0,0,0,0,0,0,0,,5,1,1,1,0,0,0,0,1,0,27,,,4,0,11,14,3,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,42,27,11,4,0,0,2
PH1187209020,1872-09-02,0,,0,NY2,PH1,1,0,1,0,1,,35,4,6,6,0,0,0,,1,,0,,1,0,0,0,0,0,0,,4,1,1,1,0,0,0,0,1,0,27,,,5,0,8,8,0,0,0,0,1,,0,,0,0,0,,1,0,,,,,,,1,27,45,27,11,7,1,0,1
NY2187209030,1872-09-03,0,,1,NY2,PH1,1,1,0,0,1,,51,18,19,22,3,0,0,,13,,2,,0,0,0,0,0,3,1,,8,1,1,1,0,0,0,1,0,0,27,,,11,0,16,20,0,2,0,0,2,,1,,0,0,0,,0,0,,,,,,,1,27,42,27,4,11,0,0,0
NY2187209050,1872-09-05,0,,1,NY2,BR1,1,1,0,0,1,,44,9,15,,,,,,,,0,,0,0,0,0,0,,,,8,1,1,1,0,0,0,1,0,0,27,,,6,0,7,,,,,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,43,27,9,7,0,0,
NY2187209070,1872-09-07,0,,1,NY2,BS1,1,1,0,0,1,,44,11,12,18,4,1,0,,7,,1,,1,0,0,0,0,1,0,,7,1,1,1,0,0,0,1,0,0,27,,,5,0,10,14,2,1,0,0,0,,3,,0,0,0,,0,0,,,,,,,1,27,39,27,6,6,1,0,0
NY2187209120,1872-09-12,0,,1,NY2,BS1,1,1,0,0,1,,36,3,9,10,1,0,0,,1,,0,,0,1,0,0,0,0,0,,6,1,1,1,0,0,0,1,0,0,27,,,2,0,9,9,0,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,41,27,7,7,0,0,0
NY2187209140,1872-09-14,0,,1,NY2,BR2,1,1,0,0,1,,39,7,10,12,2,0,0,,5,,1,,2,0,0,0,0,1,0,,6,1,1,1,1,0,0,1,0,0,27,,,0,0,5,5,0,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,42,27,12,3,3,0,0
BR2187209160,1872-09-16,0,,0,NY2,BR2,1,1,0,0,1,,49,12,15,15,0,0,0,,7,,0,,0,0,0,0,0,2,0,,10,1,1,1,0,0,0,1,0,0,27,,,4,0,8,8,0,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,44,27,13,4,2,0,2
NY2187209170,1872-09-17,0,,1,NY2,PH1,1,1,0,0,1,,47,10,17,20,3,0,0,,7,,0,,1,0,0,0,0,5,0,,10,1,1,1,0,0,0,1,0,0,27,,,3,0,9,10,1,0,0,0,1,,1,,0,0,0,,2,0,,,,,,,1,27,43,27,7,9,0,0,0
BS1187209210,1872-09-21,0,,0,NY2,BS1,1,0,1,0,1,,43,10,17,18,1,0,0,,7,,2,,1,0,0,0,0,0,0,,8,1,1,1,0,0,0,0,1,0,27,,,11,0,14,21,7,0,0,0,2,,2,,0,0,0,,1,0,,,,,,,1,27,41,27,11,3,0,0,1
PH1187209250,1872-09-25,0,,0,NY2,PH1,1,1,0,0,1,,50,14,19,25,4,1,0,,8,,0,,0,0,0,0,0,1,0,,9,1,1,1,0,0,0,1,0,0,27,,,13,0,18,26,4,2,0,0,2,,1,,0,0,0,,0,0,,,,,,,1,27,40,27,9,4,0,0,2
BR2187209280,1872-09-28,0,,0,NY2,BR2,1,0,1,0,1,,39,5,6,,,,,,3,,0,,1,0,0,0,0,,,,7,1,1,1,0,0,0,0,1,0,27,,,9,0,14,,,,,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,50,27,13,10,,0,
NY2187210010,1872-10-01,0,,1,NY2,BL1,1,0,0,1,1,,49,6,14,16,2,0,0,,3,,2,,2,0,0,0,0,2,0,,15,1,1,1,0,0,0,0,0,0,30,,,6,0,14,19,5,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,30,40,30,7,3,0,0,1
NY2187210020,1872-10-02,0,,1,NY2,BR2,1,1,0,0,1,,44,10,10,,,,,,7,,0,,0,0,0,0,0,,,,7,1,1,1,0,0,0,1,0,0,27,,,2,0,5,,,,,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,,27,11,,,0,
NY2187210040,1872-10-04,0,,1,NY2,BL1,1,1,0,0,1,,55,18,20,22,2,0,0,,8,,1,,1,0,0,0,0,0,0,,12,1,1,1,0,0,0,1,0,0,27,,,8,0,13,16,1,1,0,0,0,,3,,0,0,0,,0,0,,,,,,,1,27,45,27,8,10,0,0,0
BL1187210170,1872-10-17,0,,0,NY2,BL1,1,0,0,1,1,,38,7,7,9,2,0,0,,3,,0,,3,0,0,0,0,,,,7,1,1,1,0,0,0,0,0,0,24,,,7,0,9,14,2,0,1,0,0,,2,,0,0,0,,,0,,,,,,,1,24,34,24,7,3,0,0,0
NY2187210290,1872-10-29,0,,1,NY2,BL1,1,0,1,0,1,,33,1,3,3,0,0,0,,1,,0,,3,0,0,0,0,0,0,,5,1,1,1,0,0,0,0,1,0,27,,,4,0,8,8,0,0,0,0,0,,0,,0,0,0,,,0,,,,,,,1,27,42,27,13,2,0,0,0
