game.key,game.date,game.number,site.key,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
PIT194406210,1944-06-21,0,PIT06,1,PIT,CIN,1,1,0,0,1,33,29,2,5,6,1,0,0,0,2,,3,0,3,0,0,1,0,0,0,0,5,1,1,1,0,0,0,1,0,0,27,34,32,1,0,7,7,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,9,14,,,1,27,41,27,13,1,2,0,0
PIT194406221,1944-06-22,1,PIT06,1,PIT,CIN,1,1,0,0,1,,38,9,14,22,5,0,1,,9,,2,,3,1,0,0,0,0,0,0,7,1,1,1,0,0,0,1,0,0,27,45,,4,0,14,21,4,0,1,0,6,,1,,0,0,0,,0,0,,,,,,,1,27,41,27,13,1,1,0,0
PIT194406221,1944-06-22,1,PIT06,1,PIT,CIN,1,1,0,0,1,40,38,9,14,22,5,0,1,0,9,,2,0,3,1,0,0,0,0,0,0,7,1,1,1,0,0,0,1,0,0,27,45,39,4,4,14,21,4,0,1,0,6,0,1,1,0,0,0,0,0,0,0,0,11,12,,,1,27,41,27,13,1,1,0,0
PIT194406222,1944-06-22,2,PIT06,1,PIT,CIN,1,1,0,0,1,,32,7,12,19,4,0,1,,7,,2,,0,1,0,2,0,1,0,0,5,1,1,1,0,0,0,1,0,0,27,38,,4,0,10,15,2,0,1,0,2,,3,,0,0,0,,0,0,,,,,,,1,27,39,27,11,1,1,0,0
PIT194406222,1944-06-22,2,PIT06,1,PIT,CIN,1,1,0,0,1,36,32,7,12,19,4,0,1,0,7,,2,0,0,1,0,2,0,1,1,0,5,1,1,1,0,0,0,1,0,0,27,38,36,4,3,10,15,2,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,10,13,,,1,27,40,27,12,1,1,0,0
PIT194406230,1944-06-23,0,PIT06,1,PIT,SLN,1,0,0,1,1,,56,5,18,23,5,0,0,,4,,1,,10,1,1,2,0,0,0,0,13,1,1,0,0,0,1,0,0,0,42,62,,5,0,12,,,,1,0,7,,6,,0,3,0,,0,0,,,,,,,1,42,55,42,10,3,0,0,0
PIT194406240,1944-06-24,0,PIT06,1,PIT,SLN,1,0,1,0,1,,28,0,3,3,0,0,0,,0,,2,,4,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,27,57,,16,0,22,,,,1,0,7,,1,,0,2,0,,0,0,,,,,,,1,27,38,27,9,2,0,0,0
PIT194406240,1944-06-24,0,PIT06,1,PIT,SLN,1,0,1,0,1,30,28,0,3,3,0,0,0,0,0,,2,0,4,1,0,0,0,0,1,0,3,1,1,0,0,0,1,0,1,0,27,57,48,16,14,22,30,5,0,1,0,7,0,1,0,0,2,0,0,0,0,2,0,10,13,,,1,27,35,24,9,2,0,0,0
PIT194406251,1944-06-25,1,PIT06,1,PIT,SLN,1,0,1,0,1,,31,1,5,6,1,0,0,,1,,2,,4,0,1,0,0,2,0,0,6,1,1,1,0,0,0,0,1,0,27,36,,2,0,6,8,2,0,0,0,4,,2,,0,1,0,,0,0,,,,,,,1,27,43,27,16,0,1,0,0
PIT194406251,1944-06-25,1,PIT06,1,PIT,SLN,1,0,1,0,1,34,31,1,5,6,1,0,0,0,1,,2,0,4,0,1,0,0,2,0,0,6,1,1,1,0,0,0,0,1,0,27,36,31,2,2,6,8,2,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,15,8,,,1,27,44,27,17,0,1,0,0
PIT194406252,1944-06-25,2,PIT06,1,PIT,SLN,1,0,0,1,1,,32,5,5,10,0,1,1,,5,,5,,2,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,27,37,,5,0,9,,,,0,0,3,,3,,0,1,0,,0,0,,,,,,,1,27,35,27,8,0,0,0,0
PIT194406252,1944-06-25,2,PIT06,1,PIT,SLN,1,0,0,1,1,37,32,5,5,10,0,1,1,0,5,,5,0,2,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,27,37,33,5,5,9,13,2,1,0,0,3,0,3,0,0,1,0,0,0,0,0,0,3,18,,,1,27,34,27,7,0,0,0,0
PIT194406280,1944-06-28,0,PIT06,1,PIT,NY1,1,1,0,0,1,,35,9,13,21,0,4,0,,9,,5,,2,0,0,0,0,1,0,0,7,1,1,1,0,0,0,1,0,0,27,36,,2,0,7,11,2,1,0,0,4,,2,,0,0,0,,0,0,,,,,,,1,27,38,27,10,1,2,0,0
PIT194406280,1944-06-28,0,PIT06,1,PIT,NY1,1,1,0,0,1,40,35,9,13,21,0,4,0,0,9,,5,0,2,0,0,0,0,1,2,0,7,1,1,1,0,0,0,1,0,0,27,36,32,2,2,7,11,2,1,0,0,4,0,2,1,0,0,0,0,0,0,0,0,10,13,,,1,27,38,27,10,1,2,0,0
PIT194406290,1944-06-29,0,PIT06,1,PIT,NY1,1,0,0,1,1,,16,1,3,5,0,1,0,,1,,1,,2,1,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,15,21,,1,0,4,4,0,0,0,0,1,,3,,0,1,0,,0,0,,,,,,,1,15,19,15,3,1,0,0,0
PIT194406290,1944-06-29,0,PIT06,1,PIT,NY1,1,0,0,1,1,18,16,1,3,5,0,1,0,0,1,,1,1,2,1,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,15,21,19,1,0,4,4,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,3,8,,,1,15,20,15,4,1,0,0,0
PIT194406301,1944-06-30,1,PIT06,1,PIT,NY1,1,0,1,0,1,,37,5,10,17,3,2,0,,4,,3,,4,1,0,1,0,0,0,0,9,1,1,0,0,0,1,0,1,0,27,47,,7,0,16,,,,0,0,4,,5,,0,2,0,,0,0,,,,,,,1,27,41,27,13,1,0,0,0
PIT194406301,1944-06-30,1,PIT06,1,PIT,NY1,1,0,1,0,1,41,37,5,10,17,3,2,0,0,5,,3,1,4,1,0,1,0,0,0,0,9,1,1,0,0,0,1,0,1,0,27,47,41,7,6,16,18,0,1,0,0,4,1,5,0,0,2,0,0,0,0,0,0,9,11,,,1,27,38,27,10,1,0,0,0
PIT194406302,1944-06-30,2,PIT06,1,PIT,NY1,1,1,0,0,1,,33,9,10,15,3,1,0,,9,,8,,3,1,0,2,0,0,0,0,9,1,1,0,0,0,1,1,0,0,27,42,,8,0,13,,,,1,0,2,,5,,0,0,0,,0,0,,,,,,,1,27,42,27,13,2,1,0,0
PIT194406302,1944-06-30,2,PIT06,1,PIT,NY1,1,1,0,0,1,43,33,9,10,15,3,1,0,0,9,,8,3,3,1,0,2,0,0,0,0,9,1,1,0,0,0,1,1,0,0,27,42,40,8,5,13,17,1,0,1,0,2,0,5,1,0,0,0,0,0,0,0,0,12,9,,,1,27,42,27,13,2,1,0,0
PIT194407010,1944-07-01,0,PIT06,1,PIT,BSN,1,1,0,0,1,,30,5,8,10,0,1,0,,5,,4,,6,1,0,0,0,4,0,0,5,1,1,1,0,0,0,1,0,0,27,36,,1,0,6,8,2,0,0,0,6,,0,,0,0,0,,0,0,,,,,,,1,27,41,27,13,1,4,0,0
PIT194407021,1944-07-02,1,PIT06,1,PIT,BSN,1,0,1,0,1,,29,1,6,6,0,0,0,,1,,4,,3,2,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,37,,4,0,8,,,,0,0,1,,2,,1,2,0,,0,0,,,,,,,1,27,36,27,9,0,0,0,0
PIT194407022,1944-07-02,2,PIT06,1,PIT,BSN,1,1,0,0,1,,47,7,16,23,3,2,0,,7,,6,,8,0,0,0,0,0,0,0,13,1,1,0,0,0,1,1,0,0,36,52,,6,0,13,,,,0,0,6,,6,,0,1,0,,0,0,,,,,,,1,36,58,36,20,2,2,0,0
PIT194407041,1944-07-04,1,PIT06,1,PIT,PHI,1,0,1,0,1,,35,2,8,8,0,0,0,,2,,3,,2,2,0,0,0,1,0,0,9,1,1,1,0,0,0,0,1,0,27,38,,3,0,7,13,3,0,1,0,5,,2,,0,0,0,,0,0,,,,,,,1,27,38,27,11,0,1,0,0
PIT194407042,1944-07-04,2,PIT06,1,PIT,PHI,1,1,0,0,1,,32,4,10,13,3,0,0,,4,,1,,1,1,0,1,0,0,0,0,6,1,1,1,1,0,0,1,0,0,27,35,,0,0,8,8,0,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,34,27,7,0,0,0,0
PIT194407050,1944-07-05,0,PIT06,1,PIT,PHI,1,0,1,0,1,,30,2,7,12,1,2,0,,2,,5,,0,4,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,45,,12,0,14,,,,1,0,4,,2,,0,0,0,,0,0,,,,,,,1,27,36,27,9,0,0,0,0
PIT194407050,1944-07-05,0,PIT06,1,PIT,PHI,1,0,1,0,1,35,30,2,7,12,1,2,0,0,2,,5,0,0,4,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,45,41,12,12,14,24,1,3,1,0,4,0,2,0,0,0,0,0,0,0,1,0,9,16,,,1,27,36,27,9,0,0,0,0
PIT194407060,1944-07-06,0,PIT06,1,PIT,PHI,1,1,0,0,1,,36,6,14,20,2,2,0,,6,,2,,3,0,0,2,0,1,0,0,10,1,1,0,0,0,1,1,0,1,27,36,,5,0,6,,,,0,0,3,,3,,0,0,0,,0,0,,,,,,,1,27,45,27,16,2,1,0,0
PIT194407070,1944-07-07,0,PIT06,1,PIT,BRO,1,1,0,0,1,,36,13,12,18,2,2,0,,12,,6,,0,0,0,2,0,0,0,0,7,1,1,1,0,0,0,1,0,0,27,37,,2,0,9,11,0,1,0,0,1,,3,,0,0,0,,0,0,,,,,,,1,27,37,27,9,1,1,0,0
PIT194407070,1944-07-07,0,PIT06,1,PIT,BRO,1,1,0,0,1,44,36,13,12,18,2,2,0,0,12,,6,0,0,0,0,2,0,0,0,0,7,1,1,1,0,0,0,1,0,0,27,37,36,2,2,9,11,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,8,15,,,1,27,37,27,9,1,1,0,0
PIT194407080,1944-07-08,0,PIT06,1,PIT,BRO,1,1,0,0,1,,34,8,10,16,2,2,0,,8,,2,,1,0,0,1,0,0,0,0,5,1,1,1,0,0,0,1,0,0,27,40,,5,0,7,11,4,0,0,0,6,,0,,1,0,0,,0,0,,,,,,,1,27,39,27,12,0,1,0,0
PIT194407080,1944-07-08,0,PIT06,1,PIT,BRO,1,1,0,0,1,37,34,8,10,16,2,2,0,0,8,,2,0,1,0,0,1,0,0,0,0,5,1,1,1,0,0,0,1,0,0,27,40,33,5,5,7,11,4,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,13,13,,,1,27,39,27,12,0,1,0,0
PIT194407091,1944-07-09,1,PIT06,1,PIT,BRO,1,1,0,0,1,,35,10,13,20,3,2,0,,10,,4,,5,1,0,0,0,1,0,0,5,1,1,1,0,0,0,1,0,0,27,36,,1,0,7,8,1,0,0,0,1,,4,,0,0,0,,0,0,,,,,,,1,27,33,27,5,1,0,0,0
PIT194407091,1944-07-09,1,PIT06,1,PIT,BRO,1,1,0,0,1,39,35,10,13,20,3,2,0,0,10,,4,1,5,1,0,0,0,1,0,0,5,1,1,1,0,0,0,1,0,0,27,36,35,1,1,7,8,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,6,17,,,1,27,33,27,5,1,0,0,0
PIT194407092,1944-07-09,2,PIT06,1,PIT,BRO,1,1,0,0,1,,34,9,10,14,2,1,0,,9,,6,,3,0,0,1,0,1,0,0,8,1,1,0,0,0,1,1,0,1,27,41,,7,0,15,,,,0,0,1,,6,,0,1,0,,0,0,,,,,,,1,27,37,27,9,1,1,0,1
PIT194407092,1944-07-09,2,PIT06,1,PIT,BRO,1,1,0,0,1,41,34,9,10,14,2,1,0,0,9,,6,1,3,0,0,1,0,1,0,0,8,1,1,0,0,0,1,1,0,1,27,41,39,7,7,15,21,2,2,0,0,1,0,6,1,0,1,0,0,0,0,5,0,7,11,,,1,27,38,27,10,1,1,0,1
CHN194407130,1944-07-13,0,CHI11,0,PIT,CHN,1,1,0,0,1,,33,3,8,11,1,1,0,,3,,3,,3,2,0,0,0,0,0,0,6,1,1,1,0,0,0,1,0,0,27,35,,2,0,7,8,1,0,0,0,2,,5,,0,0,0,,0,0,,,,,,,1,27,42,27,14,1,2,0,1
CHN194407140,1944-07-14,0,CHI11,0,PIT,CHN,1,0,1,0,1,,34,5,9,21,0,0,4,,5,,3,,7,2,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,24,44,,11,0,13,,,,1,0,7,,2,,0,1,0,,0,0,,,,,,,1,24,38,24,13,1,1,0,1
CHN194407150,1944-07-15,0,CHI11,0,PIT,CHN,1,0,1,0,1,,38,3,11,11,0,0,0,,3,,4,,3,0,0,0,0,1,0,0,12,1,1,0,0,0,1,0,1,0,24,36,,4,0,13,,,,0,0,1,,3,,0,1,0,,0,0,,,,,,,1,24,34,24,10,0,1,0,1
CHN194407161,1944-07-16,1,CHI11,0,PIT,CHN,1,0,1,0,1,,34,0,8,8,0,0,0,,0,,1,,5,1,0,0,0,2,0,0,8,1,1,1,0,0,0,0,1,0,24,31,,1,0,7,8,1,0,0,0,1,,5,,0,2,0,,0,0,,,,,,,1,24,36,24,12,0,1,0,0
CHN194407162,1944-07-16,2,CHI11,0,PIT,CHN,1,1,0,0,1,,31,1,4,6,2,0,0,,1,,2,,5,1,0,0,0,0,0,0,5,1,1,1,1,0,0,1,0,0,27,29,,0,0,2,2,0,0,0,0,1,,3,,0,1,0,,0,0,,,,,,,1,27,40,27,13,0,0,0,0
NY1194407180,1944-07-18,0,NYC14,0,PIT,NY1,1,0,1,0,1,,29,2,3,4,1,0,0,,2,,5,,4,0,0,1,0,0,0,0,6,1,1,0,0,0,1,0,1,0,24,33,,5,0,5,,,,1,0,3,,4,,0,1,0,,0,0,,,,,,,1,24,34,24,9,1,0,0,0
PHI194407190,1944-07-19,0,PHI11,0,PIT,PHI,1,0,1,0,1,,33,2,6,7,1,0,0,,2,,1,,7,1,0,0,0,1,0,0,5,1,1,0,0,0,1,0,1,0,24,35,,4,0,11,,,,0,0,0,,2,,0,3,0,,0,0,,,,,,,1,24,37,24,12,1,1,0,0
PHI194407201,1944-07-20,1,PHI11,0,PIT,PHI,1,1,0,0,1,,37,4,11,17,4,1,0,,4,,1,,4,0,0,0,0,1,0,0,7,1,1,1,0,0,0,1,0,0,27,38,,1,0,10,12,2,0,0,0,3,,0,,0,1,0,,0,0,,,,,,,1,27,42,27,14,1,3,0,0
PHI194407201,1944-07-20,1,PHI11,0,PIT,PHI,1,1,0,0,1,38,37,4,11,17,4,1,0,0,4,,1,0,4,0,0,0,0,1,0,0,7,1,1,1,0,0,0,1,0,0,27,38,34,1,0,10,12,2,0,0,0,3,1,0,2,0,1,0,0,0,0,0,0,12,11,,,1,27,42,27,14,1,3,0,0
PHI194407202,1944-07-20,2,PHI11,0,PIT,PHI,1,0,1,0,1,,41,2,9,13,2,1,0,,2,,1,,6,0,0,1,0,1,0,0,8,1,1,0,0,0,1,0,1,0,32,46,,3,0,11,,,,1,0,5,,1,,0,3,0,,0,0,,,,,,,1,32,52,32,19,1,2,0,0
PHI194407202,1944-07-20,2,PHI11,0,PIT,PHI,1,0,1,0,1,43,41,2,10,14,2,1,0,0,2,,1,0,6,0,0,1,0,1,0,0,8,1,1,0,0,0,1,0,1,0,32,46,38,3,3,11,15,1,0,1,0,5,2,1,1,0,3,0,0,0,0,3,1,13,13,,,1,32,51,32,18,1,2,0,0
PHI194407210,1944-07-21,0,PHI11,0,PIT,PHI,1,1,0,0,1,,32,5,7,11,1,0,1,,4,,4,,3,0,0,2,0,0,0,0,6,1,1,1,0,0,0,1,0,0,27,37,,3,0,9,10,1,0,0,0,1,,1,,0,0,0,,0,0,,,,,,,1,27,37,27,9,1,0,0,1
BRO194407220,1944-07-22,0,NYC15,0,PIT,BRO,1,1,0,0,1,,36,11,12,16,2,1,0,,11,,9,,4,0,2,3,0,4,0,0,12,1,1,1,1,0,0,1,0,0,27,35,,0,0,5,5,0,0,0,0,3,,2,,0,1,0,,1,0,,,,,,,1,27,39,27,11,1,1,0,0
BRO194407220,1944-07-22,0,NYC15,0,PIT,BRO,1,1,0,0,1,50,36,11,12,16,2,1,0,0,11,,9,0,5,0,2,3,0,4,2,0,12,1,1,1,1,0,0,1,0,0,27,35,31,0,0,5,5,0,0,0,0,3,0,2,1,0,1,0,0,1,0,0,0,10,13,,,1,27,39,27,11,1,1,0,0
BRO194407231,1944-07-23,1,NYC15,0,PIT,BRO,1,1,0,0,1,,38,7,10,17,5,1,0,,6,,6,,10,0,0,0,0,1,0,0,10,1,1,0,0,0,1,1,0,0,27,39,,5,0,11,,,,0,0,2,,2,,0,0,0,,1,0,,,,,,,1,27,40,27,12,1,2,0,0
BRO194407231,1944-07-23,1,NYC15,0,PIT,BRO,1,1,0,0,1,44,38,7,10,17,5,1,0,0,6,,6,0,10,0,0,0,0,1,0,0,10,1,1,0,0,0,1,1,0,0,27,39,37,5,5,11,13,2,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,10,13,,,1,27,40,27,12,1,2,0,0
BRO194407232,1944-07-23,2,NYC15,0,PIT,BRO,1,1,0,0,1,,46,9,16,22,3,0,1,,9,,4,,7,0,0,2,0,0,0,0,10,1,1,0,0,0,1,1,0,1,33,49,,4,0,10,,,,0,0,8,,2,,0,2,0,,0,0,,,,,,,1,33,50,33,16,1,1,0,0
BRO194407232,1944-07-23,2,NYC15,0,PIT,BRO,1,1,0,0,1,52,46,9,16,22,3,0,1,0,9,,4,1,7,0,0,2,0,0,1,0,10,1,1,0,0,0,1,1,0,1,33,49,39,4,4,10,11,1,0,0,0,8,2,2,1,0,2,0,0,0,0,4,2,13,14,,,1,33,51,33,17,1,1,0,0
BRO194407240,1944-07-24,0,NYC15,0,PIT,BRO,1,0,1,0,1,,35,7,11,17,4,1,0,,7,,6,,5,0,0,1,0,1,0,0,8,1,1,0,0,0,1,0,1,0,24,44,,12,0,12,,,,1,0,4,,1,,1,0,0,,0,0,,,,,,,1,24,40,24,14,2,0,0,0
BRO194407240,1944-07-24,0,NYC15,0,PIT,BRO,1,0,1,0,1,42,35,7,11,17,4,1,0,0,7,,6,1,5,0,0,1,0,1,1,0,8,1,1,0,0,0,1,0,1,0,24,44,39,12,9,12,19,4,0,1,0,4,0,1,0,1,0,0,0,0,0,1,0,16,7,,,1,24,40,24,14,2,0,0,0
NY1194407250,1944-07-25,0,NYC14,0,PIT,NY1,1,1,0,0,1,,45,15,20,30,1,0,3,,14,,6,,5,1,0,0,0,0,0,0,9,1,1,1,1,0,0,1,0,0,27,33,,0,0,6,6,0,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,36,27,8,1,1,0,0
NY1194407260,1944-07-26,0,NYC14,0,PIT,NY1,1,1,0,0,1,,33,6,13,16,1,1,0,,5,,2,,1,1,0,3,0,0,0,0,5,1,1,0,0,0,1,1,0,1,27,41,,5,0,11,,,,1,0,3,,3,,0,0,0,,0,0,,,,,,,1,27,40,27,10,3,1,0,0
NY1194407280,1944-07-28,0,NYC14,0,PIT,NY1,1,0,1,0,1,,29,0,4,4,0,0,0,,0,,7,,8,1,0,0,0,0,0,0,9,1,1,0,0,0,1,0,1,0,24,34,,4,0,8,,,,0,0,3,,3,,0,0,0,,0,0,,,,,,,1,24,34,24,9,1,1,0,0
BSN194407290,1944-07-29,0,BOS08,0,PIT,BSN,1,1,0,0,1,,30,3,5,7,2,0,0,,1,,3,,5,0,0,2,0,3,0,0,5,1,1,1,1,0,0,1,0,0,27,32,,0,0,5,5,0,0,0,0,0,,3,,0,0,0,,0,0,,,,,,,1,27,37,27,9,1,0,0,0
BSN194407290,1944-07-29,0,BOS08,0,PIT,BSN,1,1,0,0,1,35,30,3,5,7,2,0,0,0,1,,3,1,5,0,0,2,0,3,0,0,5,1,1,1,1,0,0,1,0,0,27,32,32,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,14,,,1,27,36,27,8,1,0,0,0
BSN194407301,1944-07-30,1,BOS08,0,PIT,BSN,1,0,1,0,1,,30,4,5,9,1,0,1,,4,,3,,2,1,0,1,0,0,0,0,3,1,1,0,0,0,1,0,1,0,24,41,,6,0,12,,,,0,0,3,,6,,1,2,0,,0,0,,,,,,,1,24,34,24,7,3,1,0,0
BSN194407302,1944-07-30,2,BOS08,0,PIT,BSN,1,0,1,0,1,,28,0,2,2,0,0,0,,0,,2,,7,0,0,0,0,1,0,0,3,1,1,0,0,0,1,0,1,0,24,31,,2,0,8,,,,0,0,2,,1,,0,0,0,,0,0,,,,,,,1,24,35,24,11,0,1,0,0
BSN194407310,1944-07-31,0,BOS08,0,PIT,BSN,1,1,0,0,1,,41,9,15,23,5,0,1,,9,,3,,5,0,1,1,0,0,0,0,10,1,1,1,0,0,0,1,0,0,27,33,,2,0,2,2,0,0,0,0,4,,6,,0,0,0,,0,0,,,,,,,1,27,36,27,9,0,0,0,0
BSN194408010,1944-08-01,0,BOS08,0,PIT,BSN,1,1,0,0,1,,45,13,18,27,4,1,1,,12,,5,,7,0,0,1,0,8,0,0,11,1,1,0,0,0,1,1,0,1,27,44,,8,0,12,,,,2,0,5,,5,,0,0,0,,1,0,,,,,,,1,27,41,27,13,1,0,0,0
PIT194408020,1944-08-02,0,PIT06,1,PIT,SLN,1,0,1,0,1,,33,4,5,9,1,0,1,,4,,2,,7,0,0,1,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,46,,8,0,12,,,,0,0,5,,1,,0,2,0,,0,0,,,,,,,1,27,45,27,15,3,0,0,0
PIT194408030,1944-08-03,0,PIT06,1,PIT,SLN,1,0,1,0,1,,33,2,6,10,1,0,1,,2,,1,,4,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,50,,15,0,18,,,,2,0,4,,7,,0,0,0,,0,0,,,,,,,1,27,38,27,9,2,0,0,0
PIT194408040,1944-08-04,0,PIT06,1,PIT,CHN,1,0,1,0,1,,34,3,10,12,0,1,0,,3,,2,,8,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,1,0,27,35,,4,0,9,17,0,1,2,0,0,,4,,0,0,0,,0,0,,,,,,,1,27,38,27,10,1,1,0,0
PIT194408050,1944-08-05,0,PIT06,1,PIT,CHN,1,0,1,0,1,,37,2,11,11,0,0,0,,2,,5,,2,1,0,1,0,0,0,0,14,1,1,0,0,0,1,0,1,0,27,44,,7,0,16,,,,0,0,4,,0,,0,2,0,,0,0,,,,,,,1,27,42,27,11,4,1,0,0
PIT194408061,1944-08-06,1,PIT06,1,PIT,CHN,1,1,0,0,1,,37,13,15,22,2,1,1,,13,,8,,3,1,1,0,0,0,0,0,9,1,1,0,0,0,1,1,0,1,27,40,,5,0,12,,,,0,0,2,,1,,0,0,0,,0,0,,,,,,,1,27,35,27,7,1,0,0,0
PIT194408062,1944-08-06,2,PIT06,1,PIT,CHN,1,1,0,0,1,,31,5,7,11,0,2,0,,5,,2,,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,1,0,1,27,40,,4,0,12,,,,0,0,2,,4,,0,0,0,,0,0,,,,,,,1,27,41,27,12,2,1,0,0
PIT194408080,1944-08-08,0,PIT06,1,PIT,NY1,1,0,1,0,1,,35,4,8,8,0,0,0,,4,,1,,7,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,46,,8,0,15,,,,0,0,1,,3,,0,3,0,,1,0,,,,,,,1,27,40,27,10,3,0,0,0
PIT194408090,1944-08-09,0,PIT06,1,PIT,NY1,1,1,0,0,1,,31,4,7,9,2,0,0,,4,,5,,5,1,0,0,0,1,0,0,8,1,1,1,0,0,0,1,0,0,27,39,,3,0,12,13,1,0,0,0,4,,2,,0,1,0,,0,0,,,,,,,1,27,47,27,19,1,2,0,0
PIT194408100,1944-08-10,0,PIT06,1,PIT,NY1,1,1,0,0,1,,36,10,14,24,4,0,2,,10,,5,,2,0,0,1,0,0,0,0,8,1,1,0,0,0,1,1,0,0,27,38,,4,0,9,,,,0,0,3,,1,,0,0,0,,0,0,,,,,,,1,27,42,27,15,0,1,0,0
PIT194408110,1944-08-11,0,PIT06,1,PIT,NY1,1,1,0,0,1,,33,12,9,17,3,1,1,,10,,6,,1,1,0,0,0,0,0,0,3,1,1,0,0,0,1,1,0,0,27,43,,8,0,13,,,,0,0,3,,4,,0,2,0,,0,0,,,,,,,1,27,46,27,15,4,2,0,0
PIT194408120,1944-08-12,0,PIT06,1,PIT,NY1,1,1,0,0,1,,38,8,13,16,3,0,0,,8,,4,,5,0,1,1,0,0,0,0,12,1,1,1,1,0,0,1,0,0,27,34,,0,0,6,6,0,0,0,0,2,,2,,0,0,0,,0,0,,,,,,,1,27,38,27,11,0,1,0,0
PIT194408131,1944-08-13,1,PIT06,1,PIT,BSN,1,1,0,0,1,,35,8,12,19,1,0,2,,8,,4,,4,0,0,0,0,2,0,0,7,1,1,1,0,0,0,1,0,0,27,38,,1,0,5,5,0,0,0,0,4,,3,,0,0,0,,0,0,,,,,,,1,27,39,27,10,2,0,0,0
PIT194408132,1944-08-13,2,PIT06,1,PIT,BSN,1,1,0,0,1,,29,3,7,14,0,2,1,,3,,6,,3,0,0,0,0,2,0,0,8,1,1,1,0,0,0,1,0,0,27,35,,1,0,6,8,2,0,0,0,2,,2,,0,2,0,,0,0,,,,,,,1,27,42,27,14,1,1,0,0
PIT194408140,1944-08-14,0,PIT06,1,PIT,BSN,1,1,0,0,1,,37,5,13,19,2,2,0,,5,,2,,2,1,0,0,0,0,0,0,10,1,1,1,1,0,0,1,0,0,27,30,,0,0,2,2,0,0,0,0,0,,4,,0,0,0,,0,0,,,,,,,1,27,36,27,7,2,0,0,0
PIT194408150,1944-08-15,0,PIT06,1,PIT,BSN,1,1,0,0,1,,32,7,10,12,0,1,0,,7,,5,,3,1,0,1,0,2,0,0,7,1,1,0,0,0,1,1,0,1,27,35,,5,0,7,,,,1,0,1,,5,,0,1,0,,0,0,,,,,,,1,27,37,27,10,0,0,0,0
PIT194408171,1944-08-17,1,PIT06,1,PIT,PHI,1,1,0,0,1,,36,7,13,17,0,2,0,,7,,4,,2,0,0,1,0,0,0,0,10,1,1,0,0,0,1,1,0,0,27,41,,6,0,11,,,,0,0,4,,3,,0,0,0,,0,0,,,,,,,1,27,36,27,9,0,1,0,0
PIT194408172,1944-08-17,2,PIT06,1,PIT,PHI,1,1,0,0,1,,38,6,10,11,1,0,0,,3,,8,,4,1,0,0,0,2,0,0,12,1,1,0,0,0,1,1,0,0,30,44,,5,0,13,,,,0,0,4,,2,,0,2,0,,0,0,,,,,,,1,30,41,30,11,0,0,0,0
PIT194408180,1944-08-18,0,PIT06,1,PIT,PHI,1,0,1,0,1,,36,2,9,9,0,0,0,,2,,3,,4,0,0,0,0,0,0,0,10,1,1,1,0,0,0,0,1,0,27,38,,3,0,7,9,2,0,0,0,3,,3,,0,2,0,,0,0,,,,,,,1,27,42,27,14,1,0,0,0
